TourType,CEP,Depot_ID,Tour_ID,Trip_ID,Unique_ID,O_zone,D_zone,N_parcels,Traveltime,TourDepTime,TripDepTime,TripEndTime,Type,TourDist,VehType,OrigType,DestType
0,GLS,5,5.0_335,5.0_335_50,5.0_335_50_0,680,685,1,0.0325,8.93186111663654,16.676,0.0,Delivery,1.238,Van,Depot,HH
0,GLS,5,5.0_335,5.0_335_51,5.0_335_51_0,685,686,3,0.0316666666666666,8.93186111663654,16.742,0.0,Delivery,1.087,Van,Depot,HH
0,GLS,5,5.0_335,5.0_335_52,5.0_335_52_0,686,687,3,0.0425,8.93186111663654,16.874,0.0,Delivery,0.406,Van,Depot,HH
0,GLS,5,5.0_335,5.0_335_53,5.0_335_53_0,687,691,2,0.0422222222222222,8.93186111663654,17.016,0.0,Delivery,1.638,Van,Depot,HH
0,GLS,5,5.0_335,5.0_335_54,5.0_335_54_0,691,665,1,0.0669444444444444,8.93186111663654,17.125,0.0,Delivery,1.554,Van,Depot,HH
0,GLS,5,5.0_335,5.0_335_55,5.0_335_55_0,665,792,2,0.0861111111111111,8.93186111663654,17.225,0.0,Delivery,2.695,Van,Depot,HH
0,GLS,5,5.0_335,5.0_335_56,5.0_335_56_0,792,790,6,0.0361111111111111,8.93186111663654,17.378,0.0,Delivery,0.726,Van,Depot,HH
0,GLS,5,5.0_335,5.0_335_57,5.0_335_57_0,790,791,3,0.0522222222222222,8.93186111663654,17.614,0.0,Delivery,0.585,Van,Depot,HH
0,GLS,5,5.0_335,5.0_335_58,5.0_335_58_0,791,832,1,0.0727777777777777,8.93186111663654,17.767,0.0,Delivery,2.503,Van,Depot,HH
0,GLS,5,5.0_335,5.0_335_59,5.0_335_59_0,832,853,1,0.0711111111111111,8.93186111663654,17.873,0.0,Delivery,0.558,Van,Depot,HH
0,GLS,5,5.0_335,5.0_335_60,5.0_335_60_0,853,840,1,0.0791666666666666,8.93186111663654,17.977,0.0,Delivery,2.59,Van,Depot,HH
0,GLS,5,5.0_335,5.0_335_61,5.0_335_61_0,840,817,2,0.12,8.93186111663654,18.09,0.0,Delivery,3.059,Van,Depot,HH
0,GLS,5,5.0_335,5.0_335_62,5.0_335_62_0,817,802,3,0.0491666666666666,8.93186111663654,18.276,0.0,Delivery,1.543,Van,Depot,HH
0,GLS,5,5.0_335,5.0_335_63,5.0_335_63_0,802,5514,0,0.4366666666666666,8.93186111663654,18.425,0.0,Delivery,26.17,Van,Depot,HH
0,GLS,5,5.0_336,5.0_336_0,5.0_336_0_0,5514,177,1,0.3797222222222222,19.844329948565715,19.844,0.0,Delivery,23.589,Van,Depot,HH
0,GLS,5,5.0_336,5.0_336_1,5.0_336_1_0,177,187,2,0.05,19.844329948565715,20.257,0.0,Delivery,0.75,Van,Depot,HH
0,GLS,5,5.0_336,5.0_336_2,5.0_336_2_0,187,189,3,0.0158333333333333,19.844329948565715,20.374,0.0,Delivery,0.2,Van,Depot,HH
0,GLS,5,5.0_336,5.0_336_3,5.0_336_3_0,189,157,3,0.0516666666666666,19.844329948565715,20.49,0.0,Delivery,1.242,Van,Depot,HH
0,GLS,5,5.0_336,5.0_336_4,5.0_336_4_0,157,156,7,0.0238888888888888,19.844329948565715,20.642,0.0,Delivery,0.2,Van,Depot,HH
0,GLS,5,5.0_336,5.0_336_5,5.0_336_5_0,156,145,2,0.0313888888888888,19.844329948565715,20.899,0.0,Delivery,0.772,Van,Depot,HH
0,GLS,5,5.0_336,5.0_336_6,5.0_336_6_0,145,146,2,0.0158333333333333,19.844329948565715,20.997,0.0,Delivery,0.529,Van,Depot,HH
0,GLS,5,5.0_336,5.0_336_7,5.0_336_7_0,146,147,1,0.0269444444444444,19.844329948565715,21.079,0.0,Delivery,0.2,Van,Depot,HH
0,GLS,5,5.0_336,5.0_336_8,5.0_336_8_0,147,144,2,0.0316666666666666,19.844329948565715,21.14,0.0,Delivery,0.766,Van,Depot,HH
0,GLS,5,5.0_336,5.0_336_9,5.0_336_9_0,144,143,3,0.0561111111111111,19.844329948565715,21.238,0.0,Delivery,0.965,Van,Depot,HH
0,GLS,5,5.0_336,5.0_336_10,5.0_336_10_0,143,130,3,0.0497222222222222,19.844329948565715,21.394,0.0,Delivery,0.979,Van,Depot,HH
0,GLS,5,5.0_336,5.0_336_11,5.0_336_11_0,130,132,4,0.0452777777777777,19.844329948565715,21.544,0.0,Delivery,0.848,Van,Depot,HH
0,GLS,5,5.0_336,5.0_336_12,5.0_336_12_0,132,134,6,0.0347222222222222,19.844329948565715,21.722,0.0,Delivery,1.102,Van,Depot,HH
0,GLS,5,5.0_336,5.0_336_13,5.0_336_13_0,134,133,5,0.0491666666666666,19.844329948565715,21.957,0.0,Delivery,0.562,Van,Depot,HH
0,GLS,5,5.0_336,5.0_336_14,5.0_336_14_0,133,128,2,0.0397222222222222,19.844329948565715,22.173,0.0,Delivery,1.102,Van,Depot,HH
0,GLS,5,5.0_336,5.0_336_15,5.0_336_15_0,128,129,4,0.0158333333333333,19.844329948565715,22.279,0.0,Delivery,0.832,Van,Depot,HH
0,GLS,5,5.0_336,5.0_336_16,5.0_336_16_0,129,104,1,0.04,19.844329948565715,22.428,0.0,Delivery,3.467,Van,Depot,HH
0,GLS,5,5.0_336,5.0_336_17,5.0_336_17_0,104,120,3,0.0547222222222222,19.844329948565715,22.502,0.0,Delivery,4.143,Van,Depot,HH
0,GLS,5,5.0_336,5.0_336_18,5.0_336_18_0,120,127,7,0.0358333333333333,19.844329948565715,22.657,0.0,Delivery,0.986,Van,Depot,HH
0,GLS,5,5.0_336,5.0_336_19,5.0_336_19_0,127,131,3,0.0580555555555555,19.844329948565715,22.926,0.0,Delivery,1.233,Van,Depot,HH
0,GLS,5,5.0_336,5.0_336_20,5.0_336_20_0,131,142,4,0.04,19.844329948565715,23.084,0.0,Delivery,1.313,Van,Depot,HH
0,GLS,5,5.0_336,5.0_336_21,5.0_336_21_0,142,148,4,0.0491666666666666,19.844329948565715,23.257,0.0,Delivery,0.988,Van,Depot,HH
0,GLS,5,5.0_336,5.0_336_22,5.0_336_22_0,148,141,3,0.0394444444444444,19.844329948565715,23.44,0.0,Delivery,1.201,Van,Depot,HH
0,GLS,5,5.0_336,5.0_336_23,5.0_336_23_0,141,136,7,0.0458333333333333,19.844329948565715,23.579,0.0,Delivery,1.091,Van,Depot,HH
0,GLS,5,5.0_336,5.0_336_24,5.0_336_24_0,136,135,4,0.0397222222222222,19.844329948565715,23.858,0.0,Delivery,0.648,Van,Depot,HH
0,GLS,5,5.0_336,5.0_336_25,5.0_336_25_0,135,137,1,0.065,19.844329948565715,24.031,0.0,Delivery,0.672,Van,Depot,HH
0,GLS,5,5.0_336,5.0_336_26,5.0_336_26_0,137,99,4,0.1088888888888888,19.844329948565715,24.13,0.0,Delivery,2.711,Van,Depot,HH
0,GLS,5,5.0_336,5.0_336_27,5.0_336_27_0,99,100,2,0.0316666666666666,19.844329948565715,24.372,0.0,Delivery,1.15,Van,Depot,HH
0,GLS,5,5.0_336,5.0_336_28,5.0_336_28_0,100,101,3,0.0333333333333333,19.844329948565715,24.47,0.0,Delivery,0.378,Van,Depot,HH
0,GLS,5,5.0_336,5.0_336_29,5.0_336_29_0,101,102,4,0.0316666666666666,19.844329948565715,24.603,0.0,Delivery,0.434,Van,Depot,HH
0,GLS,5,5.0_336,5.0_336_30,5.0_336_30_0,102,98,3,0.0644444444444444,19.844329948565715,24.768,0.0,Delivery,1.18,Van,Depot,HH
0,GLS,5,5.0_336,5.0_336_31,5.0_336_31_0,98,160,2,0.0438888888888888,19.844329948565715,24.933,0.0,Delivery,0.542,Van,Depot,HH
0,GLS,5,5.0_336,5.0_336_32,5.0_336_32_0,160,159,2,0.0441666666666666,19.844329948565715,25.043,0.0,Delivery,1.587,Van,Depot,HH
0,GLS,5,5.0_336,5.0_336_33,5.0_336_33_0,159,162,2,0.0413888888888888,19.844329948565715,25.154,0.0,Delivery,2.253,Van,Depot,HH
0,GLS,5,5.0_336,5.0_336_34,5.0_336_34_0,162,164,1,0.0558333333333333,19.844329948565715,25.262,0.0,Delivery,1.372,Van,Depot,HH
0,GLS,5,5.0_336,5.0_336_35,5.0_336_35_0,164,20,1,0.0605555555555555,19.844329948565715,25.352,0.0,Delivery,1.435,Van,Depot,HH
0,GLS,5,5.0_336,5.0_336_36,5.0_336_36_0,20,91,1,0.0288888888888888,19.844329948565715,25.445,0.0,Delivery,0.793,Van,Depot,HH
0,GLS,5,5.0_336,5.0_336_37,5.0_336_37_0,91,89,4,0.0258333333333333,19.844329948565715,25.508,0.0,Delivery,0.947,Van,Depot,HH
0,GLS,5,5.0_336,5.0_336_38,5.0_336_38_0,89,165,2,0.0352777777777777,19.844329948565715,25.667,0.0,Delivery,0.922,Van,Depot,HH
0,GLS,5,5.0_336,5.0_336_39,5.0_336_39_0,165,163,2,0.0511111111111111,19.844329948565715,25.769,0.0,Delivery,0.678,Van,Depot,HH
0,GLS,5,5.0_336,5.0_336_40,5.0_336_40_0,163,176,2,0.0266666666666666,19.844329948565715,25.887,0.0,Delivery,1.539,Van,Depot,HH
0,GLS,5,5.0_336,5.0_336_41,5.0_336_41_0,176,166,4,0.0658333333333333,19.844329948565715,25.98,0.0,Delivery,0.941,Van,Depot,HH
0,GLS,5,5.0_336,5.0_336_42,5.0_336_42_0,166,90,1,0.0652777777777777,19.844329948565715,26.179,0.0,Delivery,1.084,Van,Depot,HH
0,GLS,5,5.0_336,5.0_336_43,5.0_336_43_0,90,88,4,0.0497222222222222,19.844329948565715,26.278,0.0,Delivery,1.925,Van,Depot,HH
0,GLS,5,5.0_336,5.0_336_44,5.0_336_44_0,88,83,4,0.0480555555555555,19.844329948565715,26.461,0.0,Delivery,1.023,Van,Depot,HH
0,GLS,5,5.0_336,5.0_336_45,5.0_336_45_0,83,80,1,0.0322222222222222,19.844329948565715,26.642,0.0,Delivery,1.575,Van,Depot,HH
0,GLS,5,5.0_336,5.0_336_46,5.0_336_46_0,80,81,2,0.0452777777777777,19.844329948565715,26.708,0.0,Delivery,0.559,Van,Depot,HH
0,GLS,5,5.0_336,5.0_336_47,5.0_336_47_0,81,21,1,0.0513888888888888,19.844329948565715,26.82,0.0,Delivery,1.583,Van,Depot,HH
0,GLS,5,5.0_336,5.0_336_48,5.0_336_48_0,21,19,2,0.0405555555555555,19.844329948565715,26.904,0.0,Delivery,1.034,Van,Depot,HH
0,GLS,5,5.0_336,5.0_336_49,5.0_336_49_0,19,18,1,0.0375,19.844329948565715,27.012,0.0,Delivery,0.556,Van,Depot,HH
0,GLS,5,5.0_336,5.0_336_50,5.0_336_50_0,18,92,1,0.0227777777777777,19.844329948565715,27.082,0.0,Delivery,1.852,Van,Depot,HH
0,GLS,5,5.0_336,5.0_336_51,5.0_336_51_0,92,17,1,0.0569444444444444,19.844329948565715,27.138,0.0,Delivery,1.149,Van,Depot,HH
0,GLS,5,5.0_336,5.0_336_52,5.0_336_52_0,17,94,1,0.0252777777777777,19.844329948565715,27.229,0.0,Delivery,1.322,Van,Depot,HH
0,GLS,5,5.0_336,5.0_336_53,5.0_336_53_0,94,96,1,0.0336111111111111,19.844329948565715,27.287,0.0,Delivery,0.673,Van,Depot,HH
0,GLS,5,5.0_336,5.0_336_54,5.0_336_54_0,96,97,1,0.0341666666666666,19.844329948565715,27.354,0.0,Delivery,0.502,Van,Depot,HH
0,GLS,5,5.0_336,5.0_336_55,5.0_336_55_0,97,12,1,0.0525,19.844329948565715,27.422,0.0,Delivery,1.076,Van,Depot,HH
0,GLS,5,5.0_336,5.0_336_56,5.0_336_56_0,12,11,2,0.0327777777777777,19.844329948565715,27.508,0.0,Delivery,0.837,Van,Depot,HH
0,GLS,5,5.0_336,5.0_336_57,5.0_336_57_0,11,5,2,0.0222222222222222,19.844329948565715,27.607,0.0,Delivery,1.143,Van,Depot,HH
0,GLS,5,5.0_336,5.0_336_58,5.0_336_58_0,5,4,1,0.0277777777777777,19.844329948565715,27.696,0.0,Delivery,0.293,Van,Depot,HH
0,GLS,5,5.0_336,5.0_336_59,5.0_336_59_0,4,3,1,0.0236111111111111,19.844329948565715,27.757,0.0,Delivery,0.531,Van,Depot,HH
0,GLS,5,5.0_336,5.0_336_60,5.0_336_60_0,3,7,2,0.0727777777777777,19.844329948565715,27.814,0.0,Delivery,0.72,Van,Depot,HH
0,GLS,5,5.0_336,5.0_336_61,5.0_336_61_0,7,13,3,0.0538888888888888,19.844329948565715,27.953,0.0,Delivery,1.495,Van,Depot,HH
0,GLS,5,5.0_336,5.0_336_62,5.0_336_62_0,13,82,4,0.0711111111111111,19.844329948565715,28.107,0.0,Delivery,2.12,Van,Depot,HH
0,GLS,5,5.0_336,5.0_336_63,5.0_336_63_0,82,85,4,0.0383333333333333,19.844329948565715,28.312,0.0,Delivery,1.351,Van,Depot,HH
0,GLS,5,5.0_336,5.0_336_64,5.0_336_64_0,85,84,5,0.0266666666666666,19.844329948565715,28.483,0.0,Delivery,0.825,Van,Depot,HH
0,GLS,5,5.0_336,5.0_336_65,5.0_336_65_0,84,167,3,0.0461111111111111,19.844329948565715,28.677,0.0,Delivery,0.982,Van,Depot,HH
0,GLS,5,5.0_336,5.0_336_66,5.0_336_66_0,167,174,4,0.0438888888888888,19.844329948565715,28.823,0.0,Delivery,1.513,Van,Depot,HH
0,GLS,5,5.0_336,5.0_336_67,5.0_336_67_0,174,179,1,0.0555555555555555,19.844329948565715,29.0,0.0,Delivery,0.913,Van,Depot,HH
0,GLS,5,5.0_336,5.0_336_68,5.0_336_68_0,179,5514,0,0.3808333333333333,19.844329948565715,29.089,0.0,Delivery,20.943,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_0,5.0_337_0_0,5514,977,1,0.3205555555555555,19.22790028995132,19.228,0.0,Delivery,21.019,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_1,5.0_337_1_0,977,975,1,0.0366666666666666,19.22790028995132,19.582,0.0,Delivery,1.367,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_2,5.0_337_2_0,975,944,1,0.0480555555555555,19.22790028995132,19.652,0.0,Delivery,1.762,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_3,5.0_337_3_0,944,976,1,0.0402777777777777,19.22790028995132,19.733,0.0,Delivery,1.416,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_4,5.0_337_4_0,976,942,2,0.0486111111111111,19.22790028995132,19.807,0.0,Delivery,1.22,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_5,5.0_337_5_0,942,943,4,0.0408333333333333,19.22790028995132,19.922,0.0,Delivery,0.421,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_6,5.0_337_6_0,943,1377,1,0.0805555555555555,19.22790028995132,20.096,0.0,Delivery,1.531,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_7,5.0_337_7_0,1377,1379,6,0.0516666666666666,19.22790028995132,20.21,0.0,Delivery,1.477,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_8,5.0_337_8_0,1379,1386,1,0.0461111111111111,19.22790028995132,20.462,0.0,Delivery,2.434,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_9,5.0_337_9_0,1386,1391,1,0.0344444444444444,19.22790028995132,20.541,0.0,Delivery,1.065,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_10,5.0_337_10_0,1391,1389,1,0.0263888888888888,19.22790028995132,20.609,0.0,Delivery,0.557,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_11,5.0_337_11_0,1389,1390,1,0.0158333333333333,19.22790028995132,20.669,0.0,Delivery,0.557,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_12,5.0_337_12_0,1390,1388,1,0.0386111111111111,19.22790028995132,20.718,0.0,Delivery,0.579,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_13,5.0_337_13_0,1388,1387,2,0.0355555555555555,19.22790028995132,20.79,0.0,Delivery,0.364,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_14,5.0_337_14_0,1387,1378,1,0.0452777777777777,19.22790028995132,20.892,0.0,Delivery,1.162,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_15,5.0_337_15_0,1378,1376,3,0.0747222222222222,19.22790028995132,20.971,0.0,Delivery,1.164,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_16,5.0_337_16_0,1376,1375,2,0.0405555555555555,19.22790028995132,21.145,0.0,Delivery,0.413,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_17,5.0_337_17_0,1375,1380,4,0.0711111111111111,19.22790028995132,21.253,0.0,Delivery,0.963,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_18,5.0_337_18_0,1380,1381,1,0.0516666666666666,19.22790028995132,21.457,0.0,Delivery,1.174,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_19,5.0_337_19_0,1381,1484,1,0.1308333333333333,19.22790028995132,21.542,0.0,Delivery,2.164,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_20,5.0_337_20_0,1484,1485,4,0.0358333333333333,19.22790028995132,21.706,0.0,Delivery,0.571,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_21,5.0_337_21_0,1485,1371,2,0.0416666666666666,19.22790028995132,21.875,0.0,Delivery,1.416,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_22,5.0_337_22_0,1371,1372,2,0.0416666666666666,19.22790028995132,21.984,0.0,Delivery,0.863,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_23,5.0_337_23_0,1372,1392,2,0.0488888888888888,19.22790028995132,22.092,0.0,Delivery,1.032,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_24,5.0_337_24_0,1392,1393,3,0.0333333333333333,19.22790028995132,22.208,0.0,Delivery,0.576,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_25,5.0_337_25_0,1393,1483,1,0.0375,19.22790028995132,22.341,0.0,Delivery,1.34,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_26,5.0_337_26_0,1483,1482,1,0.0369444444444444,19.22790028995132,22.412,0.0,Delivery,0.303,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_27,5.0_337_27_0,1482,1481,2,0.0244444444444444,19.22790028995132,22.482,0.0,Delivery,0.745,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_28,5.0_337_28_0,1481,1487,3,0.0388888888888888,19.22790028995132,22.573,0.0,Delivery,1.775,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_29,5.0_337_29_0,1487,1486,4,0.0508333333333333,19.22790028995132,22.712,0.0,Delivery,0.723,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_30,5.0_337_30_0,1486,1504,3,0.0455555555555555,19.22790028995132,22.896,0.0,Delivery,1.616,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_31,5.0_337_31_0,1504,1490,3,0.0519444444444444,19.22790028995132,23.042,0.0,Delivery,1.971,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_32,5.0_337_32_0,1490,1488,3,0.0513888888888888,19.22790028995132,23.194,0.0,Delivery,1.53,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_33,5.0_337_33_0,1488,1489,4,0.0455555555555555,19.22790028995132,23.345,0.0,Delivery,0.871,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_34,5.0_337_34_0,1489,1493,1,0.0561111111111111,19.22790028995132,23.524,0.0,Delivery,1.199,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_35,5.0_337_35_0,1493,1494,1,0.0275,19.22790028995132,23.613,0.0,Delivery,0.544,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_36,5.0_337_36_0,1494,1495,3,0.0319444444444444,19.22790028995132,23.674,0.0,Delivery,0.333,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_37,5.0_337_37_0,1495,1496,3,0.0572222222222222,19.22790028995132,23.806,0.0,Delivery,0.442,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_38,5.0_337_38_0,1496,1500,1,0.0708333333333333,19.22790028995132,23.963,0.0,Delivery,1.335,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_39,5.0_337_39_0,1500,1501,5,0.0416666666666666,19.22790028995132,24.068,0.0,Delivery,0.728,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_40,5.0_337_40_0,1501,1502,1,0.0433333333333333,19.22790028995132,24.276,0.0,Delivery,0.593,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_41,5.0_337_41_0,1502,1499,2,0.0488888888888888,19.22790028995132,24.353,0.0,Delivery,0.965,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_42,5.0_337_42_0,1499,1513,1,0.0566666666666666,19.22790028995132,24.468,0.0,Delivery,1.05,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_43,5.0_337_43_0,1513,1515,2,0.0333333333333333,19.22790028995132,24.558,0.0,Delivery,1.361,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_44,5.0_337_44_0,1515,1512,4,0.035,19.22790028995132,24.658,0.0,Delivery,1.424,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_45,5.0_337_45_0,1512,1511,1,0.0227777777777777,19.22790028995132,24.827,0.0,Delivery,0.393,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_46,5.0_337_46_0,1511,1510,2,0.0305555555555555,19.22790028995132,24.883,0.0,Delivery,0.68,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_47,5.0_337_47_0,1510,1509,6,0.0461111111111111,19.22790028995132,24.98,0.0,Delivery,1.401,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_48,5.0_337_48_0,1509,1503,4,0.0522222222222222,19.22790028995132,25.226,0.0,Delivery,1.763,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_49,5.0_337_49_0,1503,1506,2,0.0572222222222222,19.22790028995132,25.412,0.0,Delivery,1.402,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_50,5.0_337_50_0,1506,1505,2,0.0522222222222222,19.22790028995132,25.535,0.0,Delivery,1.244,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_51,5.0_337_51_0,1505,1370,3,0.0858333333333333,19.22790028995132,25.654,0.0,Delivery,1.684,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_52,5.0_337_52_0,1370,1369,1,0.0444444444444444,19.22790028995132,25.84,0.0,Delivery,0.382,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_53,5.0_337_53_0,1369,1507,2,0.0319444444444444,19.22790028995132,25.918,0.0,Delivery,1.496,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_54,5.0_337_54_0,1507,1508,3,0.0322222222222222,19.22790028995132,26.017,0.0,Delivery,1.713,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_55,5.0_337_55_0,1508,1520,1,0.0786111111111111,19.22790028995132,26.149,0.0,Delivery,2.542,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_56,5.0_337_56_0,1520,1514,2,0.1344444444444444,19.22790028995132,26.261,0.0,Delivery,1.102,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_57,5.0_337_57_0,1514,1498,6,0.0363888888888888,19.22790028995132,26.462,0.0,Delivery,1.179,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_58,5.0_337_58_0,1498,1497,1,0.0483333333333333,19.22790028995132,26.698,0.0,Delivery,1.613,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_59,5.0_337_59_0,1497,1384,1,0.1233333333333333,19.22790028995132,26.78,0.0,Delivery,3.146,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_60,5.0_337_60_0,1384,1385,2,0.0394444444444444,19.22790028995132,26.937,0.0,Delivery,0.568,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_61,5.0_337_61_0,1385,1383,2,0.0686111111111111,19.22790028995132,27.043,0.0,Delivery,0.995,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_62,5.0_337_62_0,1383,1394,2,0.0669444444444444,19.22790028995132,27.178,0.0,Delivery,1.981,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_63,5.0_337_63_0,1394,1395,2,0.0463888888888888,19.22790028995132,27.312,0.0,Delivery,0.543,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_64,5.0_337_64_0,1395,1382,2,0.0408333333333333,19.22790028995132,27.425,0.0,Delivery,3.327,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_65,5.0_337_65_0,1382,1396,1,0.0405555555555555,19.22790028995132,27.532,0.0,Delivery,3.206,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_66,5.0_337_66_0,1396,973,2,0.1105555555555555,19.22790028995132,27.606,0.0,Delivery,4.918,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_67,5.0_337_67_0,973,972,2,0.0630555555555555,19.22790028995132,27.783,0.0,Delivery,0.514,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_68,5.0_337_68_0,972,945,1,0.0533333333333333,19.22790028995132,27.913,0.0,Delivery,0.674,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_69,5.0_337_69_0,945,970,3,0.0469444444444444,19.22790028995132,28.0,0.0,Delivery,1.201,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_70,5.0_337_70_0,970,969,1,0.0783333333333333,19.22790028995132,28.147,0.0,Delivery,2.007,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_71,5.0_337_71_0,969,960,1,0.05,19.22790028995132,28.258,0.0,Delivery,1.773,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_72,5.0_337_72_0,960,961,1,0.0536111111111111,19.22790028995132,28.342,0.0,Delivery,0.753,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_73,5.0_337_73_0,961,956,1,0.0461111111111111,19.22790028995132,28.428,0.0,Delivery,1.925,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_74,5.0_337_74_0,956,948,1,0.0380555555555555,19.22790028995132,28.508,0.0,Delivery,1.295,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_75,5.0_337_75_0,948,947,2,0.0486111111111111,19.22790028995132,28.579,0.0,Delivery,0.654,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_76,5.0_337_76_0,947,952,1,0.0758333333333333,19.22790028995132,28.695,0.0,Delivery,1.723,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_77,5.0_337_77_0,952,951,3,0.0480555555555555,19.22790028995132,28.804,0.0,Delivery,0.457,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_78,5.0_337_78_0,951,955,1,0.0677777777777777,19.22790028995132,28.952,0.0,Delivery,1.154,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_79,5.0_337_79_0,955,954,1,0.04,19.22790028995132,29.053,0.0,Delivery,0.703,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_80,5.0_337_80_0,954,991,6,0.1025,19.22790028995132,29.126,0.0,Delivery,2.843,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_81,5.0_337_81_0,991,968,2,0.0527777777777777,19.22790028995132,29.429,0.0,Delivery,0.894,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_82,5.0_337_82_0,968,1359,1,0.1830555555555555,19.22790028995132,29.548,0.0,Delivery,8.706,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_83,5.0_337_83_0,1359,1355,1,0.0708333333333333,19.22790028995132,29.765,0.0,Delivery,1.882,Van,Depot,HH
0,GLS,5,5.0_337,5.0_337_84,5.0_337_84_0,1355,1357,2,0.0405555555555555,19.22790028995132,29.869,0.0,Delivery,1.597,Van,Depot,HH
