Parcel_ID,O_zone,D_zone,CEP,Network,Type,DepotNumber,VEHTYPE
15253,2668,267,PostNL,conventional,tour-based,1.0,7.0
15276,2668,267,PostNL,conventional,tour-based,1.0,7.0
15284,2668,267,PostNL,conventional,tour-based,1.0,7.0
15301,2668,267,PostNL,conventional,tour-based,1.0,7.0
15311,2668,267,PostNL,conventional,tour-based,1.0,7.0
15323,3362,267,UPS,conventional,tour-based,13.0,7.0
15332,1044,268,DHL,conventional,tour-based,7.0,7.0
15334,1044,268,DHL,conventional,tour-based,7.0,7.0
15335,1044,268,DHL,conventional,tour-based,7.0,7.0
15336,1044,268,DHL,conventional,tour-based,7.0,7.0
15341,1044,268,DHL,conventional,tour-based,7.0,7.0
15350,1044,268,DHL,conventional,tour-based,7.0,7.0
15392,2668,268,PostNL,conventional,tour-based,1.0,7.0
15399,2668,268,PostNL,conventional,tour-based,1.0,7.0
15431,2668,268,PostNL,conventional,tour-based,1.0,7.0
15475,2668,269,PostNL,conventional,tour-based,1.0,7.0
15484,2668,269,PostNL,conventional,tour-based,1.0,7.0
15556,5514,270,GLS,conventional,tour-based,5.0,7.0
15563,2668,270,PostNL,conventional,tour-based,1.0,7.0
15683,2668,271,PostNL,conventional,tour-based,1.0,7.0
15691,2668,271,PostNL,conventional,tour-based,1.0,7.0
15702,2668,271,PostNL,conventional,tour-based,1.0,7.0
15735,1044,272,DHL,conventional,tour-based,7.0,7.0
15790,3362,272,UPS,conventional,tour-based,13.0,7.0
15868,1044,274,DHL,conventional,tour-based,7.0,7.0
15923,2668,274,PostNL,conventional,tour-based,1.0,7.0
15950,2668,274,PostNL,conventional,tour-based,1.0,7.0
15969,2668,274,PostNL,conventional,tour-based,1.0,7.0
16036,2668,275,PostNL,conventional,tour-based,1.0,7.0
16062,1044,276,DHL,conventional,tour-based,7.0,7.0
16067,1044,276,DHL,conventional,tour-based,7.0,7.0
16088,5514,276,GLS,conventional,tour-based,5.0,7.0
16110,2668,276,PostNL,conventional,tour-based,1.0,7.0
16153,1044,277,DHL,conventional,tour-based,7.0,7.0
16209,2668,277,PostNL,conventional,tour-based,1.0,7.0
16261,2668,277,PostNL,conventional,tour-based,1.0,7.0
16279,2668,277,PostNL,conventional,tour-based,1.0,7.0
16313,1044,278,DHL,conventional,tour-based,7.0,7.0
16330,2668,278,PostNL,conventional,tour-based,1.0,7.0
16387,4604,279,DPD,conventional,tour-based,14.0,7.0
16388,4604,279,DPD,conventional,tour-based,14.0,7.0
16407,2668,279,PostNL,conventional,tour-based,1.0,7.0
16425,2668,279,PostNL,conventional,tour-based,1.0,7.0
16457,3362,279,UPS,conventional,tour-based,13.0,7.0
16471,1044,280,DHL,conventional,tour-based,7.0,7.0
16478,1044,280,DHL,conventional,tour-based,7.0,7.0
16517,2668,280,PostNL,conventional,tour-based,1.0,7.0
16529,2668,280,PostNL,conventional,tour-based,1.0,7.0
16532,2668,280,PostNL,conventional,tour-based,1.0,7.0
16554,1044,281,DHL,conventional,tour-based,7.0,7.0
16558,1044,281,DHL,conventional,tour-based,7.0,7.0
16621,2668,281,PostNL,conventional,tour-based,1.0,7.0
16631,2668,281,PostNL,conventional,tour-based,1.0,7.0
16654,2668,281,PostNL,conventional,tour-based,1.0,7.0
16674,1044,282,DHL,conventional,tour-based,7.0,7.0
16679,1044,282,DHL,conventional,tour-based,7.0,7.0
16717,5514,282,GLS,conventional,tour-based,5.0,7.0
16735,2668,282,PostNL,conventional,tour-based,1.0,7.0
16756,2668,282,PostNL,conventional,tour-based,1.0,7.0
16763,2668,282,PostNL,conventional,tour-based,1.0,7.0
16777,2668,282,PostNL,conventional,tour-based,1.0,7.0
16799,1044,283,DHL,conventional,tour-based,7.0,7.0
16809,1044,283,DHL,conventional,tour-based,7.0,7.0
16834,2668,283,PostNL,conventional,tour-based,1.0,7.0
16865,1044,284,DHL,conventional,tour-based,7.0,7.0
16882,4604,284,DPD,conventional,tour-based,14.0,7.0
16902,2668,284,PostNL,conventional,tour-based,1.0,7.0
16903,2668,284,PostNL,conventional,tour-based,1.0,7.0
16905,2668,284,PostNL,conventional,tour-based,1.0,7.0
16924,2668,284,PostNL,conventional,tour-based,1.0,7.0
16974,2668,285,PostNL,conventional,tour-based,1.0,7.0
16987,2668,285,PostNL,conventional,tour-based,1.0,7.0
17027,1044,286,DHL,conventional,tour-based,7.0,7.0
17040,4604,286,DPD,conventional,tour-based,14.0,7.0
17128,2668,287,PostNL,conventional,tour-based,1.0,7.0
17153,2668,287,PostNL,conventional,tour-based,1.0,7.0
17184,1044,288,DHL,conventional,tour-based,7.0,7.0
17294,2668,288,PostNL,conventional,tour-based,1.0,7.0
17306,2668,288,PostNL,conventional,tour-based,1.0,7.0
17308,2668,288,PostNL,conventional,tour-based,1.0,7.0
17345,3362,288,UPS,conventional,tour-based,13.0,7.0
17362,1044,289,DHL,conventional,tour-based,7.0,7.0
17411,2668,289,PostNL,conventional,tour-based,1.0,7.0
17418,2668,289,PostNL,conventional,tour-based,1.0,7.0
17460,1044,290,DHL,conventional,tour-based,7.0,7.0
17476,5514,290,GLS,conventional,tour-based,5.0,7.0
17524,1044,291,DHL,conventional,tour-based,7.0,7.0
17538,5514,291,GLS,conventional,tour-based,5.0,7.0
17547,2668,291,PostNL,conventional,tour-based,1.0,7.0
17549,2668,291,PostNL,conventional,tour-based,1.0,7.0
17562,2668,291,PostNL,conventional,tour-based,1.0,7.0
17566,2668,291,PostNL,conventional,tour-based,1.0,7.0
17602,2668,292,PostNL,conventional,tour-based,1.0,7.0
17607,2668,292,PostNL,conventional,tour-based,1.0,7.0
17623,2668,292,PostNL,conventional,tour-based,1.0,7.0
17633,1044,293,DHL,conventional,tour-based,7.0,7.0
17659,5514,293,GLS,conventional,tour-based,5.0,7.0
17674,2668,293,PostNL,conventional,tour-based,1.0,7.0
17677,2668,293,PostNL,conventional,tour-based,1.0,7.0
17683,2668,293,PostNL,conventional,tour-based,1.0,7.0
17704,1044,294,DHL,conventional,tour-based,7.0,7.0
17705,1044,294,DHL,conventional,tour-based,7.0,7.0
17741,2668,294,PostNL,conventional,tour-based,1.0,7.0
17836,4137,297,FedEx,conventional,tour-based,15.0,7.0
17844,2668,297,PostNL,conventional,tour-based,1.0,7.0
17848,2668,297,PostNL,conventional,tour-based,1.0,7.0
17884,2668,298,PostNL,conventional,tour-based,1.0,7.0
17936,559,299,Cycloon,locker,tour-based,16.0,7.0
17939,559,299,Cycloon,locker,tour-based,16.0,7.0
17951,559,299,Cycloon,locker,tour-based,16.0,7.0
18017,1044,300,DHL,conventional,tour-based,7.0,7.0
18035,2668,300,PostNL,conventional,tour-based,1.0,7.0
18056,2668,300,PostNL,conventional,tour-based,1.0,7.0
18057,2668,300,PostNL,conventional,tour-based,1.0,7.0
18089,1044,301,DHL,conventional,tour-based,7.0,7.0
18156,2668,301,PostNL,conventional,tour-based,1.0,7.0
18221,4604,302,DPD,conventional,tour-based,14.0,7.0
18305,2668,303,PostNL,conventional,tour-based,1.0,7.0
18355,1044,304,DHL,conventional,tour-based,7.0,7.0
18372,2668,304,PostNL,conventional,tour-based,1.0,7.0
18378,2668,304,PostNL,conventional,tour-based,1.0,7.0
18403,2668,304,PostNL,conventional,tour-based,1.0,7.0
18418,1044,305,DHL,conventional,tour-based,7.0,7.0
18425,4137,305,FedEx,conventional,tour-based,15.0,7.0
18450,2668,306,PostNL,conventional,tour-based,1.0,7.0
18574,4604,310,DPD,conventional,tour-based,14.0,7.0
18594,2668,310,PostNL,conventional,tour-based,1.0,7.0
18618,2668,310,PostNL,conventional,tour-based,1.0,7.0
18631,559,311,Cycloon,conventional,tour-based,16.0,7.0
18654,4604,311,DPD,conventional,tour-based,14.0,7.0
18668,2668,311,PostNL,conventional,tour-based,1.0,7.0
18677,2668,311,PostNL,conventional,tour-based,1.0,7.0
18701,2668,311,PostNL,conventional,tour-based,1.0,7.0
18716,3362,311,UPS,conventional,tour-based,13.0,7.0
18788,1044,313,DHL,conventional,tour-based,7.0,7.0
18795,4604,313,DPD,conventional,tour-based,14.0,7.0
18873,2668,314,PostNL,conventional,tour-based,1.0,7.0
18921,2668,315,PostNL,conventional,tour-based,1.0,7.0
18954,4137,316,FedEx,conventional,tour-based,15.0,7.0
18957,2668,316,PostNL,conventional,tour-based,1.0,7.0
19003,4604,317,DPD,conventional,tour-based,14.0,7.0
19067,1044,318,DHL,conventional,tour-based,7.0,7.0
19110,2668,318,PostNL,conventional,tour-based,1.0,7.0
19164,2668,319,PostNL,conventional,tour-based,1.0,7.0
19176,1044,320,DHL,conventional,tour-based,7.0,7.0
19251,2668,320,PostNL,conventional,tour-based,1.0,7.0
19257,2668,320,PostNL,conventional,tour-based,1.0,7.0
19264,2668,320,PostNL,conventional,tour-based,1.0,7.0
19277,2668,320,PostNL,conventional,tour-based,1.0,7.0
19316,4137,321,FedEx,conventional,tour-based,15.0,7.0
19365,1044,322,DHL,conventional,tour-based,7.0,7.0
19378,1044,322,DHL,conventional,tour-based,7.0,7.0
19423,2668,322,PostNL,conventional,tour-based,1.0,7.0
19456,2668,322,PostNL,conventional,tour-based,1.0,7.0
19460,3362,322,UPS,conventional,tour-based,13.0,7.0
19477,1044,323,DHL,conventional,tour-based,7.0,7.0
19482,1044,323,DHL,conventional,tour-based,7.0,7.0
19508,2668,323,PostNL,conventional,tour-based,1.0,7.0
19509,2668,323,PostNL,conventional,tour-based,1.0,7.0
19532,2668,323,PostNL,conventional,tour-based,1.0,7.0
19558,1044,324,DHL,conventional,tour-based,7.0,7.0
19588,2668,324,PostNL,conventional,tour-based,1.0,7.0
19599,2668,324,PostNL,conventional,tour-based,1.0,7.0
19612,2668,324,PostNL,conventional,tour-based,1.0,7.0
19621,2668,324,PostNL,conventional,tour-based,1.0,7.0
19661,2668,325,PostNL,conventional,tour-based,1.0,7.0
19667,2668,325,PostNL,conventional,tour-based,1.0,7.0
19719,2668,326,PostNL,conventional,tour-based,1.0,7.0
19766,4604,327,DPD,conventional,tour-based,14.0,7.0
19798,2668,327,PostNL,conventional,tour-based,1.0,7.0
19818,559,328,Cycloon,conventional,tour-based,16.0,7.0
19821,1044,328,DHL,conventional,tour-based,7.0,7.0
19853,2668,328,PostNL,conventional,tour-based,1.0,7.0
19908,4604,329,DPD,conventional,tour-based,14.0,7.0
19951,2668,329,PostNL,conventional,tour-based,1.0,7.0
19999,5514,330,GLS,conventional,tour-based,5.0,7.0
20035,2668,330,PostNL,conventional,tour-based,1.0,7.0
20045,2668,330,PostNL,conventional,tour-based,1.0,7.0
20079,2668,331,PostNL,conventional,tour-based,1.0,7.0
20080,2668,331,PostNL,conventional,tour-based,1.0,7.0
20083,2668,331,PostNL,conventional,tour-based,1.0,7.0
20096,1044,332,DHL,conventional,tour-based,7.0,7.0
20101,1044,332,DHL,conventional,tour-based,7.0,7.0
20123,4604,332,DPD,conventional,tour-based,14.0,7.0
20137,5514,332,GLS,conventional,tour-based,5.0,7.0
20155,2668,332,PostNL,conventional,tour-based,1.0,7.0
20181,2668,332,PostNL,conventional,tour-based,1.0,7.0
20187,2668,332,PostNL,conventional,tour-based,1.0,7.0
20222,4604,333,DPD,conventional,tour-based,14.0,7.0
20226,5514,333,GLS,conventional,tour-based,5.0,7.0
20231,2668,333,PostNL,conventional,tour-based,1.0,7.0
20260,3362,333,UPS,conventional,tour-based,13.0,7.0
20315,1044,335,DHL,conventional,tour-based,7.0,7.0
20321,4604,335,DPD,conventional,tour-based,14.0,7.0
20359,1044,336,DHL,conventional,tour-based,7.0,7.0
20366,4604,336,DPD,conventional,tour-based,14.0,7.0
20383,2668,336,PostNL,conventional,tour-based,1.0,7.0
20401,2668,336,PostNL,conventional,tour-based,1.0,7.0
20402,2668,336,PostNL,conventional,tour-based,1.0,7.0
20410,3362,336,UPS,conventional,tour-based,13.0,7.0
20427,1044,337,DHL,conventional,tour-based,7.0,7.0
20458,2668,337,PostNL,conventional,tour-based,1.0,7.0
20462,2668,337,PostNL,conventional,tour-based,1.0,7.0
20533,4604,338,DPD,conventional,tour-based,14.0,7.0
20543,5514,338,GLS,conventional,tour-based,5.0,7.0
20550,2668,338,PostNL,conventional,tour-based,1.0,7.0
20574,2668,338,PostNL,conventional,tour-based,1.0,7.0
20599,1044,339,DHL,conventional,tour-based,7.0,7.0
20604,1044,339,DHL,conventional,tour-based,7.0,7.0
20605,1044,339,DHL,conventional,tour-based,7.0,7.0
20606,1044,339,DHL,conventional,tour-based,7.0,7.0
20631,2668,339,PostNL,conventional,tour-based,1.0,7.0
20735,5514,341,GLS,conventional,tour-based,5.0,7.0
20790,2668,341,PostNL,conventional,tour-based,1.0,7.0
20799,3362,341,UPS,conventional,tour-based,13.0,7.0
20802,3362,341,UPS,conventional,tour-based,13.0,7.0
20805,3362,341,UPS,conventional,tour-based,13.0,7.0
20843,4137,342,FedEx,conventional,tour-based,15.0,7.0
20846,5514,342,GLS,conventional,tour-based,5.0,7.0
20862,2668,342,PostNL,conventional,tour-based,1.0,7.0
20867,2668,342,PostNL,conventional,tour-based,1.0,7.0
20877,2668,342,PostNL,conventional,tour-based,1.0,7.0
20904,3362,342,UPS,conventional,tour-based,13.0,7.0
20936,4137,343,FedEx,conventional,tour-based,15.0,7.0
20984,3362,343,UPS,conventional,tour-based,13.0,7.0
20986,1044,344,DHL,conventional,tour-based,7.0,7.0
20997,4137,344,FedEx,conventional,tour-based,15.0,7.0
21056,2662,346,DHL,conventional,tour-based,10.0,7.0
21057,4604,346,DPD,conventional,tour-based,14.0,7.0
21058,2668,346,PostNL,conventional,tour-based,1.0,7.0
21111,2662,348,DHL,conventional,tour-based,10.0,7.0
21169,2668,349,PostNL,conventional,tour-based,1.0,7.0
21172,2668,349,PostNL,conventional,tour-based,1.0,7.0
21186,3362,349,UPS,conventional,tour-based,13.0,7.0
21251,2668,352,PostNL,conventional,tour-based,1.0,7.0
21265,5514,353,GLS,conventional,tour-based,5.0,7.0
21270,2668,353,PostNL,conventional,tour-based,1.0,7.0
21297,2668,354,PostNL,conventional,tour-based,1.0,7.0
21306,2668,354,PostNL,conventional,tour-based,1.0,7.0
21315,2662,355,DHL,conventional,tour-based,10.0,7.0
21317,2662,355,DHL,conventional,tour-based,10.0,7.0
21341,2668,355,PostNL,conventional,tour-based,1.0,7.0
21392,2662,357,DHL,conventional,tour-based,10.0,7.0
21456,2668,359,PostNL,conventional,tour-based,1.0,7.0
21468,2662,360,DHL,conventional,tour-based,10.0,7.0
21538,2668,362,PostNL,conventional,tour-based,1.0,7.0
21550,3362,362,UPS,conventional,tour-based,13.0,7.0
21554,2662,363,DHL,conventional,tour-based,10.0,7.0
21571,4604,363,DPD,conventional,tour-based,14.0,7.0
21599,2668,363,PostNL,conventional,tour-based,1.0,7.0
21611,2668,363,PostNL,conventional,tour-based,1.0,7.0
21673,2668,365,PostNL,conventional,tour-based,1.0,7.0
21693,5514,366,GLS,conventional,tour-based,5.0,7.0
21738,4137,367,FedEx,conventional,tour-based,15.0,7.0
21758,2668,367,PostNL,conventional,tour-based,1.0,7.0
21791,3362,367,UPS,conventional,tour-based,13.0,7.0
21827,4604,368,DPD,conventional,tour-based,14.0,7.0
21850,2668,368,PostNL,conventional,tour-based,1.0,7.0
21878,2668,368,PostNL,conventional,tour-based,1.0,7.0
21930,2668,369,PostNL,conventional,tour-based,1.0,7.0
21953,3362,369,UPS,conventional,tour-based,13.0,7.0
21990,2668,370,PostNL,conventional,tour-based,1.0,7.0
22003,3362,370,UPS,conventional,tour-based,13.0,7.0
22004,3362,370,UPS,conventional,tour-based,13.0,7.0
22046,2662,372,DHL,conventional,tour-based,10.0,7.0
22069,2668,372,PostNL,conventional,tour-based,1.0,7.0
22077,2668,372,PostNL,conventional,tour-based,1.0,7.0
22088,2662,373,DHL,conventional,tour-based,10.0,7.0
22104,2662,374,DHL,conventional,tour-based,10.0,7.0
22179,2668,376,PostNL,conventional,tour-based,1.0,7.0
22216,2668,376,PostNL,conventional,tour-based,1.0,7.0
22318,3362,377,UPS,conventional,tour-based,13.0,7.0
22330,2668,378,PostNL,conventional,tour-based,1.0,7.0
22334,2668,378,PostNL,conventional,tour-based,1.0,7.0
22346,2668,379,PostNL,conventional,tour-based,1.0,7.0
22379,2668,380,PostNL,conventional,tour-based,1.0,7.0
22382,2668,380,PostNL,conventional,tour-based,1.0,7.0
22386,2668,380,PostNL,conventional,tour-based,1.0,7.0
22392,3362,380,UPS,conventional,tour-based,13.0,7.0
22408,2662,381,DHL,conventional,tour-based,10.0,7.0
22412,2662,381,DHL,conventional,tour-based,10.0,7.0
22418,4604,381,DPD,conventional,tour-based,14.0,7.0
22432,2668,381,PostNL,conventional,tour-based,1.0,7.0
22465,3362,381,UPS,conventional,tour-based,13.0,7.0
22473,4137,382,FedEx,conventional,tour-based,15.0,7.0
22507,4604,383,DPD,conventional,tour-based,14.0,7.0
22523,2668,383,PostNL,conventional,tour-based,1.0,7.0
22531,2668,383,PostNL,conventional,tour-based,1.0,7.0
22548,2668,383,PostNL,conventional,tour-based,1.0,7.0
22559,3362,383,UPS,conventional,tour-based,13.0,7.0
22560,3362,383,UPS,conventional,tour-based,13.0,7.0
22575,2662,384,DHL,conventional,tour-based,10.0,7.0
22620,2668,384,PostNL,conventional,tour-based,1.0,7.0
22624,2668,384,PostNL,conventional,tour-based,1.0,7.0
22678,2668,387,PostNL,conventional,tour-based,1.0,7.0
22747,2662,392,DHL,conventional,tour-based,10.0,7.0
22751,4604,392,DPD,conventional,tour-based,14.0,7.0
22763,2668,392,PostNL,conventional,tour-based,1.0,7.0
22777,2668,392,PostNL,conventional,tour-based,1.0,7.0
22778,2668,392,PostNL,conventional,tour-based,1.0,7.0
22799,4137,393,FedEx,conventional,tour-based,15.0,7.0
22807,2668,393,PostNL,conventional,tour-based,1.0,7.0
22831,2662,394,DHL,conventional,tour-based,10.0,7.0
22839,2662,394,DHL,conventional,tour-based,10.0,7.0
22895,2668,394,PostNL,conventional,tour-based,1.0,7.0
22909,2668,394,PostNL,conventional,tour-based,1.0,7.0
23001,2668,395,PostNL,conventional,tour-based,1.0,7.0
23002,2668,395,PostNL,conventional,tour-based,1.0,7.0
23008,2668,395,PostNL,conventional,tour-based,1.0,7.0
23020,2668,395,PostNL,conventional,tour-based,1.0,7.0
23039,2668,395,PostNL,conventional,tour-based,1.0,7.0
23043,2668,395,PostNL,conventional,tour-based,1.0,7.0
23101,4604,396,DPD,conventional,tour-based,14.0,7.0
23104,4137,396,FedEx,conventional,tour-based,15.0,7.0
23119,2668,396,PostNL,conventional,tour-based,1.0,7.0
23122,2668,396,PostNL,conventional,tour-based,1.0,7.0
23161,2662,397,DHL,conventional,tour-based,10.0,7.0
23165,2662,397,DHL,conventional,tour-based,10.0,7.0
23204,2668,397,PostNL,conventional,tour-based,1.0,7.0
23218,2668,397,PostNL,conventional,tour-based,1.0,7.0
23259,2668,398,PostNL,conventional,tour-based,1.0,7.0
23265,3362,398,UPS,conventional,tour-based,13.0,7.0
23279,2668,399,PostNL,conventional,tour-based,1.0,7.0
23406,2662,403,DHL,conventional,tour-based,10.0,7.0
23440,2668,403,PostNL,conventional,tour-based,1.0,7.0
23466,3362,403,UPS,conventional,tour-based,13.0,7.0
23507,2668,404,PostNL,conventional,tour-based,1.0,7.0
23532,2668,404,PostNL,conventional,tour-based,1.0,7.0
23537,2668,404,PostNL,conventional,tour-based,1.0,7.0
23546,2668,404,PostNL,conventional,tour-based,1.0,7.0
23574,5514,405,GLS,conventional,tour-based,5.0,7.0
23594,2668,405,PostNL,conventional,tour-based,1.0,7.0
23611,2662,406,DHL,conventional,tour-based,10.0,7.0
23643,4604,406,DPD,conventional,tour-based,14.0,7.0
23670,2668,406,PostNL,conventional,tour-based,1.0,7.0
23671,2668,406,PostNL,conventional,tour-based,1.0,7.0
23701,2668,406,PostNL,conventional,tour-based,1.0,7.0
23755,2662,407,DHL,conventional,tour-based,10.0,7.0
23763,4604,407,DPD,conventional,tour-based,14.0,7.0
23778,2668,407,PostNL,conventional,tour-based,1.0,7.0
23801,2668,407,PostNL,conventional,tour-based,1.0,7.0
23814,2668,407,PostNL,conventional,tour-based,1.0,7.0
23852,4604,408,DPD,conventional,tour-based,14.0,7.0
23853,4604,408,DPD,conventional,tour-based,14.0,7.0
23874,2668,408,PostNL,conventional,tour-based,1.0,7.0
23883,2668,408,PostNL,conventional,tour-based,1.0,7.0
23887,2668,408,PostNL,conventional,tour-based,1.0,7.0
23944,2668,409,PostNL,conventional,tour-based,1.0,7.0
23960,2668,409,PostNL,conventional,tour-based,1.0,7.0
24048,2668,410,PostNL,conventional,tour-based,1.0,7.0
24103,2662,411,DHL,conventional,tour-based,10.0,7.0
24129,4604,411,DPD,conventional,tour-based,14.0,7.0
24136,2668,411,PostNL,conventional,tour-based,1.0,7.0
24206,2662,412,DHL,conventional,tour-based,10.0,7.0
24214,4604,412,DPD,conventional,tour-based,14.0,7.0
24220,4604,412,DPD,conventional,tour-based,14.0,7.0
24222,4604,412,DPD,conventional,tour-based,14.0,7.0
24240,2668,412,PostNL,conventional,tour-based,1.0,7.0
24251,2668,412,PostNL,conventional,tour-based,1.0,7.0
24331,2668,413,PostNL,conventional,tour-based,1.0,7.0
24366,2668,414,PostNL,conventional,tour-based,1.0,7.0
24375,3362,414,UPS,conventional,tour-based,13.0,7.0
24386,2662,416,DHL,conventional,tour-based,10.0,7.0
24413,2668,416,PostNL,conventional,tour-based,1.0,7.0
24471,2668,418,PostNL,conventional,tour-based,1.0,7.0
24513,2668,419,PostNL,conventional,tour-based,1.0,7.0
24524,2662,424,DHL,conventional,tour-based,10.0,7.0
24577,5514,424,GLS,conventional,tour-based,5.0,7.0
24584,2668,424,PostNL,conventional,tour-based,1.0,7.0
24655,2668,424,PostNL,conventional,tour-based,1.0,7.0
24670,3362,424,UPS,conventional,tour-based,13.0,7.0
24678,2662,425,DHL,conventional,tour-based,10.0,7.0
24699,4137,425,FedEx,conventional,tour-based,15.0,7.0
24712,2668,425,PostNL,conventional,tour-based,1.0,7.0
24754,2668,426,PostNL,conventional,tour-based,1.0,7.0
24785,2662,428,DHL,conventional,tour-based,10.0,7.0
24812,4137,428,FedEx,conventional,tour-based,15.0,7.0
24853,2668,428,PostNL,conventional,tour-based,1.0,7.0
24905,2668,429,PostNL,conventional,tour-based,1.0,7.0
24920,2668,429,PostNL,conventional,tour-based,1.0,7.0
24943,2668,430,PostNL,conventional,tour-based,1.0,7.0
25037,2668,432,PostNL,conventional,tour-based,1.0,7.0
25097,2668,433,PostNL,conventional,tour-based,1.0,7.0
25114,2668,433,PostNL,conventional,tour-based,1.0,7.0
25115,2668,433,PostNL,conventional,tour-based,1.0,7.0
25121,2668,433,PostNL,conventional,tour-based,1.0,7.0
