Parcel_ID,O_zone,D_zone,DepotNumber,CEP,VEHTYPE,Segment
2971,2668,73,1,PostNL,7,B2C
2972,2668,73,1,PostNL,7,B2C
2973,2668,73,1,PostNL,7,B2C
2974,2668,73,1,PostNL,7,B2C
2975,2668,73,1,PostNL,7,B2C
2976,2668,73,1,PostNL,7,B2C
2977,2668,73,1,PostNL,7,B2C
2978,2668,73,1,PostNL,7,B2C
2979,2668,73,1,PostNL,7,B2C
2980,2668,73,1,PostNL,7,B2C
2981,2668,73,1,PostNL,7,B2C
2982,2668,73,1,PostNL,7,B2C
2983,2668,73,1,PostNL,7,B2C
2984,2668,73,1,PostNL,7,B2C
2985,2668,73,1,PostNL,7,B2C
2986,2668,73,1,PostNL,7,B2C
2987,2668,73,1,PostNL,7,B2C
2988,3362,73,13,UPS,7,B2C
2989,3362,73,13,UPS,7,B2C
2990,3362,73,13,UPS,7,B2C
2991,3362,73,13,UPS,7,B2C
2992,3362,73,13,UPS,7,B2C
2993,3362,73,13,UPS,7,B2C
2994,3362,73,13,UPS,7,B2C
2995,3362,73,13,UPS,7,B2C
2996,3362,73,13,UPS,7,B2C
2997,3362,73,13,UPS,7,B2C
2998,3362,73,13,UPS,7,B2C
3000,559,74,16,Cycloon,7,B2C
3001,1008,74,9,DHL,7,B2C
3002,1008,74,9,DHL,7,C2C
3003,1008,74,9,DHL,7,B2C
3004,1008,74,9,DHL,7,B2C
3006,1008,74,9,DHL,7,B2C
3007,1008,74,9,DHL,7,B2C
3008,1008,74,9,DHL,7,B2C
3009,1008,74,9,DHL,7,B2C
3010,1008,74,9,DHL,7,B2C
3011,1008,74,9,DHL,7,B2C
3012,1008,74,9,DHL,7,C2C
3013,1008,74,9,DHL,7,B2C
3014,1008,74,9,DHL,7,B2C
3015,1008,74,9,DHL,7,B2C
3016,1008,74,9,DHL,7,B2C
3017,1008,74,9,DHL,7,B2C
3018,1008,74,9,DHL,7,B2C
3019,1008,74,9,DHL,7,B2C
3020,1008,74,9,DHL,7,B2C
3021,1008,74,9,DHL,7,C2C
3022,1008,74,9,DHL,7,B2C
3023,1008,74,9,DHL,7,B2C
3024,4604,74,14,DPD,7,B2C
3025,4604,74,14,DPD,7,B2C
3026,4604,74,14,DPD,7,B2C
3027,4604,74,14,DPD,7,B2C
3028,4604,74,14,DPD,7,B2C
3029,4604,74,14,DPD,7,B2C
3030,4604,74,14,DPD,7,B2C
3031,4604,74,14,DPD,7,B2C
3032,4604,74,14,DPD,7,B2C
3033,4604,74,14,DPD,7,B2C
3034,4137,74,15,FedEx,7,B2C
3035,4137,74,15,FedEx,7,B2C
3036,4137,74,15,FedEx,7,B2C
3037,5514,74,5,GLS,7,B2C
3038,5514,74,5,GLS,7,B2C
3039,5514,74,5,GLS,7,B2C
3040,5514,74,5,GLS,7,B2C
3041,2668,74,1,PostNL,7,B2C
3042,2668,74,1,PostNL,7,B2C
3043,2668,74,1,PostNL,7,B2C
3044,2668,74,1,PostNL,7,B2C
3045,2668,74,1,PostNL,7,B2C
3046,2668,74,1,PostNL,7,B2C
3047,2668,74,1,PostNL,7,C2C
3049,2668,74,1,PostNL,7,B2C
3050,2668,74,1,PostNL,7,B2C
3051,2668,74,1,PostNL,7,B2C
3052,2668,74,1,PostNL,7,B2C
3053,2668,74,1,PostNL,7,B2C
3054,2668,74,1,PostNL,7,B2C
3055,2668,74,1,PostNL,7,B2C
3056,2668,74,1,PostNL,7,B2C
3057,2668,74,1,PostNL,7,B2C
3059,2668,74,1,PostNL,7,B2C
3060,2668,74,1,PostNL,7,B2C
3061,2668,74,1,PostNL,7,B2C
3062,2668,74,1,PostNL,7,B2C
3063,2668,74,1,PostNL,7,B2C
3064,2668,74,1,PostNL,7,B2C
3065,2668,74,1,PostNL,7,B2C
3066,2668,74,1,PostNL,7,B2C
3067,2668,74,1,PostNL,7,B2C
3068,2668,74,1,PostNL,7,B2C
3069,2668,74,1,PostNL,7,B2C
3070,2668,74,1,PostNL,7,B2C
3071,2668,74,1,PostNL,7,C2C
3072,2668,74,1,PostNL,7,B2C
3073,2668,74,1,PostNL,7,B2C
3074,2668,74,1,PostNL,7,B2C
3075,2668,74,1,PostNL,7,B2C
3076,2668,74,1,PostNL,7,B2C
3077,2668,74,1,PostNL,7,B2C
3078,2668,74,1,PostNL,7,B2C
3079,2668,74,1,PostNL,7,B2C
3080,2668,74,1,PostNL,7,B2C
3081,2668,74,1,PostNL,7,B2C
3082,2668,74,1,PostNL,7,B2C
3083,2668,74,1,PostNL,7,B2C
3084,2668,74,1,PostNL,7,B2C
3085,2668,74,1,PostNL,7,B2C
3086,2668,74,1,PostNL,7,B2C
3087,2668,74,1,PostNL,7,B2C
3088,2668,74,1,PostNL,7,B2C
3089,2668,74,1,PostNL,7,B2C
3090,2668,74,1,PostNL,7,B2C
3091,3362,74,13,UPS,7,B2C
3092,3362,74,13,UPS,7,C2C
3094,3362,74,13,UPS,7,B2C
3095,3362,74,13,UPS,7,B2C
3099,3362,74,13,UPS,7,B2C
3100,559,75,16,Cycloon,7,B2C
3101,1008,75,9,DHL,7,B2C
3102,1008,75,9,DHL,7,B2C
3103,1008,75,9,DHL,7,B2C
3104,1008,75,9,DHL,7,B2C
3105,1008,75,9,DHL,7,B2C
3106,1008,75,9,DHL,7,B2C
3108,1008,75,9,DHL,7,B2C
3109,1008,75,9,DHL,7,B2C
3110,1008,75,9,DHL,7,B2C
3111,1008,75,9,DHL,7,B2C
3112,1008,75,9,DHL,7,B2C
3113,1008,75,9,DHL,7,B2C
3114,1008,75,9,DHL,7,B2C
3115,1008,75,9,DHL,7,B2C
3116,1008,75,9,DHL,7,B2C
3117,1008,75,9,DHL,7,B2C
3118,1008,75,9,DHL,7,B2C
3119,1008,75,9,DHL,7,B2C
3120,1008,75,9,DHL,7,B2C
3121,1008,75,9,DHL,7,B2C
3122,1008,75,9,DHL,7,B2C
3123,1008,75,9,DHL,7,B2C
3124,1008,75,9,DHL,7,B2C
3125,1008,75,9,DHL,7,B2C
3126,4604,75,14,DPD,7,C2C
3127,4604,75,14,DPD,7,B2C
3128,4604,75,14,DPD,7,B2C
3129,4604,75,14,DPD,7,C2C
3130,4604,75,14,DPD,7,B2C
3131,4604,75,14,DPD,7,B2C
3132,4604,75,14,DPD,7,B2C
3133,4604,75,14,DPD,7,C2C
3134,4604,75,14,DPD,7,B2C
3135,4604,75,14,DPD,7,B2C
3136,4604,75,14,DPD,7,B2C
3137,4137,75,15,FedEx,7,B2C
3138,4137,75,15,FedEx,7,B2C
3139,4137,75,15,FedEx,7,B2C
3140,5514,75,5,GLS,7,B2C
3141,5514,75,5,GLS,7,B2C
3142,5514,75,5,GLS,7,B2C
3143,5514,75,5,GLS,7,B2C
3144,5514,75,5,GLS,7,B2C
3145,2668,75,1,PostNL,7,B2C
3146,2668,75,1,PostNL,7,B2C
3147,2668,75,1,PostNL,7,B2C
3148,2668,75,1,PostNL,7,B2C
3149,2668,75,1,PostNL,7,B2C
3150,2668,75,1,PostNL,7,B2C
3151,2668,75,1,PostNL,7,B2C
3152,2668,75,1,PostNL,7,B2C
3153,2668,75,1,PostNL,7,B2C
3154,2668,75,1,PostNL,7,B2C
3155,2668,75,1,PostNL,7,B2C
3156,2668,75,1,PostNL,7,B2C
3158,2668,75,1,PostNL,7,B2C
3159,2668,75,1,PostNL,7,B2C
3160,2668,75,1,PostNL,7,C2C
3161,2668,75,1,PostNL,7,B2C
3162,2668,75,1,PostNL,7,B2C
3163,2668,75,1,PostNL,7,B2C
3164,2668,75,1,PostNL,7,B2C
3165,2668,75,1,PostNL,7,B2C
3166,2668,75,1,PostNL,7,C2C
3167,2668,75,1,PostNL,7,B2C
3168,2668,75,1,PostNL,7,B2C
3169,2668,75,1,PostNL,7,B2C
3170,2668,75,1,PostNL,7,B2C
3171,2668,75,1,PostNL,7,B2C
3172,2668,75,1,PostNL,7,B2C
3173,2668,75,1,PostNL,7,B2C
3174,2668,75,1,PostNL,7,B2C
3175,2668,75,1,PostNL,7,B2C
3176,2668,75,1,PostNL,7,B2C
3177,2668,75,1,PostNL,7,B2C
3178,2668,75,1,PostNL,7,B2C
3179,2668,75,1,PostNL,7,B2C
3180,2668,75,1,PostNL,7,B2C
3181,2668,75,1,PostNL,7,B2C
3182,2668,75,1,PostNL,7,B2C
3183,2668,75,1,PostNL,7,B2C
3184,2668,75,1,PostNL,7,B2C
3185,2668,75,1,PostNL,7,B2C
3186,2668,75,1,PostNL,7,B2C
3187,2668,75,1,PostNL,7,B2C
3188,2668,75,1,PostNL,7,B2C
3189,2668,75,1,PostNL,7,B2C
3190,2668,75,1,PostNL,7,B2C
3191,2668,75,1,PostNL,7,B2C
3192,2668,75,1,PostNL,7,B2C
3193,2668,75,1,PostNL,7,B2C
3194,2668,75,1,PostNL,7,B2C
3195,2668,75,1,PostNL,7,B2C
3196,2668,75,1,PostNL,7,B2C
3197,2668,75,1,PostNL,7,B2C
3198,2668,75,1,PostNL,7,B2C
3199,3362,75,13,UPS,7,B2C
3200,3362,75,13,UPS,7,B2C
3201,3362,75,13,UPS,7,B2C
3202,3362,75,13,UPS,7,B2C
3203,3362,75,13,UPS,7,B2C
3204,3362,75,13,UPS,7,B2C
3205,3362,75,13,UPS,7,B2C
3206,3362,75,13,UPS,7,B2C
3207,3362,75,13,UPS,7,B2C
3208,3362,75,13,UPS,7,B2C
3209,559,76,16,Cycloon,7,B2C
3210,1008,76,9,DHL,7,B2C
3211,1008,76,9,DHL,7,B2C
3212,1008,76,9,DHL,7,B2C
3213,1008,76,9,DHL,7,B2C
3214,1008,76,9,DHL,7,B2C
3215,1008,76,9,DHL,7,B2C
3216,1008,76,9,DHL,7,B2C
3217,1008,76,9,DHL,7,B2C
3218,1008,76,9,DHL,7,B2C
3219,1008,76,9,DHL,7,B2C
3220,1008,76,9,DHL,7,B2C
3221,1008,76,9,DHL,7,B2C
3222,1008,76,9,DHL,7,B2C
3223,1008,76,9,DHL,7,B2C
3224,1008,76,9,DHL,7,B2C
3225,1008,76,9,DHL,7,B2C
3226,1008,76,9,DHL,7,B2C
3227,1008,76,9,DHL,7,B2C
3228,1008,76,9,DHL,7,B2C
3229,1008,76,9,DHL,7,B2C
3230,4604,76,14,DPD,7,C2C
3231,4604,76,14,DPD,7,B2C
3232,4604,76,14,DPD,7,C2C
3233,4604,76,14,DPD,7,B2C
3234,4604,76,14,DPD,7,B2C
3235,4604,76,14,DPD,7,B2C
3236,4604,76,14,DPD,7,B2C
3237,4604,76,14,DPD,7,B2C
3238,4604,76,14,DPD,7,B2C
3239,4137,76,15,FedEx,7,B2C
3240,4137,76,15,FedEx,7,B2C
3241,5514,76,5,GLS,7,B2C
3242,5514,76,5,GLS,7,B2C
3243,5514,76,5,GLS,7,B2C
3244,5514,76,5,GLS,7,B2C
3245,2668,76,1,PostNL,7,B2C
3246,2668,76,1,PostNL,7,B2C
3247,2668,76,1,PostNL,7,B2C
3249,2668,76,1,PostNL,7,B2C
3250,2668,76,1,PostNL,7,B2C
3251,2668,76,1,PostNL,7,B2C
3252,2668,76,1,PostNL,7,B2C
3253,2668,76,1,PostNL,7,B2C
3254,2668,76,1,PostNL,7,B2C
3255,2668,76,1,PostNL,7,B2C
3256,2668,76,1,PostNL,7,B2C
3257,2668,76,1,PostNL,7,B2C
3258,2668,76,1,PostNL,7,B2C
3259,2668,76,1,PostNL,7,B2C
3260,2668,76,1,PostNL,7,B2C
3261,2668,76,1,PostNL,7,B2C
3262,2668,76,1,PostNL,7,B2C
3263,2668,76,1,PostNL,7,B2C
3264,2668,76,1,PostNL,7,B2C
3265,2668,76,1,PostNL,7,B2C
3266,2668,76,1,PostNL,7,B2C
3267,2668,76,1,PostNL,7,B2C
3268,2668,76,1,PostNL,7,B2C
3269,2668,76,1,PostNL,7,B2C
3270,2668,76,1,PostNL,7,B2C
3271,2668,76,1,PostNL,7,B2C
3272,2668,76,1,PostNL,7,C2C
3273,2668,76,1,PostNL,7,B2C
3274,2668,76,1,PostNL,7,B2C
3275,2668,76,1,PostNL,7,C2C
3276,2668,76,1,PostNL,7,B2C
3277,2668,76,1,PostNL,7,B2C
3278,2668,76,1,PostNL,7,C2C
3279,2668,76,1,PostNL,7,B2C
3280,2668,76,1,PostNL,7,B2C
3281,2668,76,1,PostNL,7,B2C
3282,2668,76,1,PostNL,7,B2C
3283,2668,76,1,PostNL,7,B2C
3284,2668,76,1,PostNL,7,B2C
3286,2668,76,1,PostNL,7,B2C
3287,2668,76,1,PostNL,7,B2C
3288,3362,76,13,UPS,7,B2C
3289,3362,76,13,UPS,7,B2C
3290,3362,76,13,UPS,7,B2C
3291,3362,76,13,UPS,7,B2C
3292,3362,76,13,UPS,7,B2C
3293,3362,76,13,UPS,7,B2C
3294,3362,76,13,UPS,7,B2C
3295,3362,76,13,UPS,7,B2C
3296,1008,80,9,DHL,7,B2C
3297,1008,80,9,DHL,7,B2C
3298,1008,80,9,DHL,7,B2C
3299,1008,80,9,DHL,7,B2C
3300,1008,80,9,DHL,7,B2C
3301,1008,80,9,DHL,7,B2C
3302,4604,80,14,DPD,7,B2C
3303,4604,80,14,DPD,7,B2C
3305,4137,80,15,FedEx,7,C2C
3306,5514,80,5,GLS,7,B2C
3307,2668,80,1,PostNL,7,B2C
3308,2668,80,1,PostNL,7,B2C
3309,2668,80,1,PostNL,7,B2C
3310,2668,80,1,PostNL,7,B2C
3311,2668,80,1,PostNL,7,B2C
3312,2668,80,1,PostNL,7,B2C
3313,2668,80,1,PostNL,7,B2C
3314,2668,80,1,PostNL,7,B2C
3315,2668,80,1,PostNL,7,B2C
3316,2668,80,1,PostNL,7,B2C
3317,2668,80,1,PostNL,7,B2C
3318,2668,80,1,PostNL,7,B2C
3319,3362,80,13,UPS,7,B2C
3320,3362,80,13,UPS,7,B2C
3321,559,81,16,Cycloon,7,C2C
3322,1008,81,9,DHL,7,B2C
3323,1008,81,9,DHL,7,B2C
3324,1008,81,9,DHL,7,B2C
3325,1008,81,9,DHL,7,B2C
3327,1008,81,9,DHL,7,B2C
3328,1008,81,9,DHL,7,B2C
3329,1008,81,9,DHL,7,B2C
3330,1008,81,9,DHL,7,B2C
3331,1008,81,9,DHL,7,B2C
3332,1008,81,9,DHL,7,B2C
3333,1008,81,9,DHL,7,B2C
3334,1008,81,9,DHL,7,B2C
3335,4604,81,14,DPD,7,B2C
3336,4604,81,14,DPD,7,B2C
3337,4604,81,14,DPD,7,B2C
3338,4604,81,14,DPD,7,B2C
3339,4604,81,14,DPD,7,B2C
3341,4137,81,15,FedEx,7,B2C
3342,5514,81,5,GLS,7,B2C
3343,5514,81,5,GLS,7,B2C
3344,2668,81,1,PostNL,7,B2C
3345,2668,81,1,PostNL,7,B2C
3346,2668,81,1,PostNL,7,B2C
3347,2668,81,1,PostNL,7,B2C
3348,2668,81,1,PostNL,7,B2C
3349,2668,81,1,PostNL,7,B2C
3351,2668,81,1,PostNL,7,B2C
3352,2668,81,1,PostNL,7,B2C
3353,2668,81,1,PostNL,7,B2C
3354,2668,81,1,PostNL,7,B2C
3355,2668,81,1,PostNL,7,B2C
3356,2668,81,1,PostNL,7,B2C
3357,2668,81,1,PostNL,7,B2C
3358,2668,81,1,PostNL,7,B2C
3359,2668,81,1,PostNL,7,B2C
3360,2668,81,1,PostNL,7,B2C
3361,2668,81,1,PostNL,7,B2C
3362,2668,81,1,PostNL,7,C2C
3363,2668,81,1,PostNL,7,B2C
3364,2668,81,1,PostNL,7,B2C
3365,2668,81,1,PostNL,7,B2C
3366,2668,81,1,PostNL,7,B2C
3367,2668,81,1,PostNL,7,B2C
3368,2668,81,1,PostNL,7,B2C
3369,2668,81,1,PostNL,7,B2C
3370,2668,81,1,PostNL,7,B2C
3371,2668,81,1,PostNL,7,B2C
3372,3362,81,13,UPS,7,C2C
3373,3362,81,13,UPS,7,B2C
3374,3362,81,13,UPS,7,B2C
3375,3362,81,13,UPS,7,B2C
3376,3362,81,13,UPS,7,B2C
3377,559,82,16,Cycloon,7,B2C
3378,1008,82,9,DHL,7,B2C
3379,1008,82,9,DHL,7,B2C
3380,1008,82,9,DHL,7,B2C
3381,1008,82,9,DHL,7,B2C
3382,1008,82,9,DHL,7,B2C
3383,1008,82,9,DHL,7,C2C
3384,1008,82,9,DHL,7,B2C
3385,1008,82,9,DHL,7,B2C
3386,1008,82,9,DHL,7,B2C
3387,1008,82,9,DHL,7,B2C
3388,1008,82,9,DHL,7,B2C
3389,1008,82,9,DHL,7,B2C
3390,1008,82,9,DHL,7,B2C
3391,1008,82,9,DHL,7,C2C
3392,1008,82,9,DHL,7,B2C
3393,1008,82,9,DHL,7,B2C
3394,1008,82,9,DHL,7,B2C
3395,1008,82,9,DHL,7,B2C
3396,1008,82,9,DHL,7,B2C
3397,1008,82,9,DHL,7,B2C
3398,1008,82,9,DHL,7,B2C
3399,4604,82,14,DPD,7,B2C
3400,4604,82,14,DPD,7,B2C
3401,4604,82,14,DPD,7,B2C
3402,4604,82,14,DPD,7,B2C
3403,4604,82,14,DPD,7,B2C
3404,4604,82,14,DPD,7,B2C
3405,4604,82,14,DPD,7,B2C
3406,4604,82,14,DPD,7,B2C
3407,4604,82,14,DPD,7,B2C
3408,4137,82,15,FedEx,7,B2C
3409,4137,82,15,FedEx,7,B2C
3410,5514,82,5,GLS,7,B2C
3411,5514,82,5,GLS,7,B2C
3412,5514,82,5,GLS,7,B2C
3413,5514,82,5,GLS,7,B2C
3414,2668,82,1,PostNL,7,B2C
3415,2668,82,1,PostNL,7,B2C
3416,2668,82,1,PostNL,7,B2C
3417,2668,82,1,PostNL,7,B2C
3418,2668,82,1,PostNL,7,B2C
3419,2668,82,1,PostNL,7,B2C
3420,2668,82,1,PostNL,7,B2C
3421,2668,82,1,PostNL,7,B2C
3422,2668,82,1,PostNL,7,B2C
3423,2668,82,1,PostNL,7,B2C
3424,2668,82,1,PostNL,7,B2C
3425,2668,82,1,PostNL,7,B2C
3426,2668,82,1,PostNL,7,B2C
3427,2668,82,1,PostNL,7,B2C
3428,2668,82,1,PostNL,7,B2C
3429,2668,82,1,PostNL,7,B2C
3430,2668,82,1,PostNL,7,B2C
3431,2668,82,1,PostNL,7,B2C
3432,2668,82,1,PostNL,7,B2C
3433,2668,82,1,PostNL,7,B2C
3434,2668,82,1,PostNL,7,B2C
3435,2668,82,1,PostNL,7,B2C
3436,2668,82,1,PostNL,7,B2C
3437,2668,82,1,PostNL,7,B2C
3438,2668,82,1,PostNL,7,B2C
3439,2668,82,1,PostNL,7,B2C
3440,2668,82,1,PostNL,7,B2C
3441,2668,82,1,PostNL,7,B2C
3442,2668,82,1,PostNL,7,B2C
3443,2668,82,1,PostNL,7,B2C
3444,2668,82,1,PostNL,7,B2C
3445,2668,82,1,PostNL,7,B2C
3446,2668,82,1,PostNL,7,B2C
3447,2668,82,1,PostNL,7,B2C
3448,2668,82,1,PostNL,7,B2C
3449,2668,82,1,PostNL,7,B2C
3450,2668,82,1,PostNL,7,B2C
3451,2668,82,1,PostNL,7,B2C
3452,2668,82,1,PostNL,7,B2C
3453,2668,82,1,PostNL,7,B2C
3454,2668,82,1,PostNL,7,B2C
3455,2668,82,1,PostNL,7,B2C
3456,2668,82,1,PostNL,7,B2C
3457,2668,82,1,PostNL,7,B2C
3459,3362,82,13,UPS,7,B2C
3460,3362,82,13,UPS,7,B2C
3461,3362,82,13,UPS,7,B2C
3462,3362,82,13,UPS,7,B2C
3463,3362,82,13,UPS,7,B2C
3464,3362,82,13,UPS,7,B2C
3465,3362,82,13,UPS,7,B2C
3466,3362,82,13,UPS,7,B2C
3467,559,83,16,Cycloon,7,B2C
3468,1008,83,9,DHL,7,B2C
3469,1008,83,9,DHL,7,B2C
3470,1008,83,9,DHL,7,B2C
3471,1008,83,9,DHL,7,B2C
3472,1008,83,9,DHL,7,B2C
3473,1008,83,9,DHL,7,B2C
3474,1008,83,9,DHL,7,B2C
3475,1008,83,9,DHL,7,B2C
3476,1008,83,9,DHL,7,B2C
3477,1008,83,9,DHL,7,B2C
3478,1008,83,9,DHL,7,B2C
3479,1008,83,9,DHL,7,B2C
3480,1008,83,9,DHL,7,B2C
3482,1008,83,9,DHL,7,B2C
3483,1008,83,9,DHL,7,B2C
3484,1008,83,9,DHL,7,B2C
3485,1008,83,9,DHL,7,B2C
3486,1008,83,9,DHL,7,B2C
3487,1008,83,9,DHL,7,B2C
3488,1008,83,9,DHL,7,B2C
3489,1008,83,9,DHL,7,B2C
3490,1008,83,9,DHL,7,B2C
3491,4604,83,14,DPD,7,B2C
3492,4604,83,14,DPD,7,B2C
3493,4604,83,14,DPD,7,B2C
3494,4604,83,14,DPD,7,B2C
3495,4604,83,14,DPD,7,B2C
3496,4604,83,14,DPD,7,B2C
3497,4604,83,14,DPD,7,B2C
3498,4604,83,14,DPD,7,B2C
3499,4604,83,14,DPD,7,B2C
3500,4604,83,14,DPD,7,B2C
3501,4137,83,15,FedEx,7,B2C
3502,4137,83,15,FedEx,7,B2C
3503,4137,83,15,FedEx,7,B2C
3504,5514,83,5,GLS,7,B2C
3505,5514,83,5,GLS,7,B2C
3506,5514,83,5,GLS,7,B2C
3507,5514,83,5,GLS,7,B2C
3508,2668,83,1,PostNL,7,B2C
3509,2668,83,1,PostNL,7,B2C
3510,2668,83,1,PostNL,7,B2C
3511,2668,83,1,PostNL,7,B2C
3512,2668,83,1,PostNL,7,B2C
3513,2668,83,1,PostNL,7,B2C
3514,2668,83,1,PostNL,7,B2C
3515,2668,83,1,PostNL,7,B2C
3516,2668,83,1,PostNL,7,B2C
3517,2668,83,1,PostNL,7,B2C
3518,2668,83,1,PostNL,7,B2C
3519,2668,83,1,PostNL,7,B2C
3521,2668,83,1,PostNL,7,B2C
3522,2668,83,1,PostNL,7,B2C
3523,2668,83,1,PostNL,7,B2C
3524,2668,83,1,PostNL,7,B2C
3525,2668,83,1,PostNL,7,B2C
3526,2668,83,1,PostNL,7,B2C
3527,2668,83,1,PostNL,7,B2C
3529,2668,83,1,PostNL,7,B2C
3530,2668,83,1,PostNL,7,C2C
3531,2668,83,1,PostNL,7,B2C
3532,2668,83,1,PostNL,7,B2C
3533,2668,83,1,PostNL,7,B2C
3534,2668,83,1,PostNL,7,B2C
3535,2668,83,1,PostNL,7,B2C
3536,2668,83,1,PostNL,7,B2C
3537,2668,83,1,PostNL,7,B2C
3538,2668,83,1,PostNL,7,B2C
3539,2668,83,1,PostNL,7,B2C
3540,2668,83,1,PostNL,7,B2C
3541,2668,83,1,PostNL,7,B2C
3542,2668,83,1,PostNL,7,B2C
3543,2668,83,1,PostNL,7,B2C
3544,2668,83,1,PostNL,7,B2C
3545,2668,83,1,PostNL,7,B2C
3547,2668,83,1,PostNL,7,B2C
3548,2668,83,1,PostNL,7,B2C
3549,2668,83,1,PostNL,7,C2C
3550,2668,83,1,PostNL,7,B2C
3551,2668,83,1,PostNL,7,B2C
3552,2668,83,1,PostNL,7,B2C
3553,2668,83,1,PostNL,7,B2C
3554,2668,83,1,PostNL,7,C2C
3555,2668,83,1,PostNL,7,B2C
3556,2668,83,1,PostNL,7,B2C
3557,2668,83,1,PostNL,7,B2C
3558,3362,83,13,UPS,7,B2C
3559,3362,83,13,UPS,7,B2C
3560,3362,83,13,UPS,7,B2C
3561,3362,83,13,UPS,7,B2C
3562,3362,83,13,UPS,7,C2C
3563,3362,83,13,UPS,7,B2C
3564,3362,83,13,UPS,7,B2C
3565,3362,83,13,UPS,7,B2C
3566,3362,83,13,UPS,7,B2C
3567,559,84,16,Cycloon,7,B2C
3568,1008,84,9,DHL,7,C2C
3569,1008,84,9,DHL,7,B2C
3570,1008,84,9,DHL,7,C2C
3571,1008,84,9,DHL,7,B2C
3572,1008,84,9,DHL,7,B2C
3573,1008,84,9,DHL,7,C2C
3574,1008,84,9,DHL,7,B2C
3575,1008,84,9,DHL,7,C2C
3576,1008,84,9,DHL,7,B2C
3577,1008,84,9,DHL,7,B2C
3578,1008,84,9,DHL,7,B2C
3579,1008,84,9,DHL,7,B2C
3580,1008,84,9,DHL,7,B2C
3581,1008,84,9,DHL,7,B2C
3582,1008,84,9,DHL,7,B2C
3583,1008,84,9,DHL,7,B2C
3584,1008,84,9,DHL,7,B2C
3585,1008,84,9,DHL,7,B2C
3586,1008,84,9,DHL,7,B2C
3587,1008,84,9,DHL,7,B2C
3588,1008,84,9,DHL,7,B2C
3589,1008,84,9,DHL,7,B2C
3590,1008,84,9,DHL,7,B2C
3591,1008,84,9,DHL,7,B2C
3592,1008,84,9,DHL,7,B2C
3593,1008,84,9,DHL,7,B2C
3594,1008,84,9,DHL,7,B2C
3595,1008,84,9,DHL,7,B2C
3596,1008,84,9,DHL,7,B2C
3598,4604,84,14,DPD,7,B2C
3599,4604,84,14,DPD,7,B2C
3600,4604,84,14,DPD,7,C2C
3601,4604,84,14,DPD,7,C2C
3602,4604,84,14,DPD,7,B2C
3603,4604,84,14,DPD,7,B2C
3604,4604,84,14,DPD,7,B2C
3605,4604,84,14,DPD,7,B2C
3606,4604,84,14,DPD,7,B2C
3607,4604,84,14,DPD,7,B2C
3608,4604,84,14,DPD,7,B2C
3609,4604,84,14,DPD,7,B2C
3610,4137,84,15,FedEx,7,B2C
3611,4137,84,15,FedEx,7,B2C
3612,4137,84,15,FedEx,7,B2C
3613,5514,84,5,GLS,7,B2C
3614,5514,84,5,GLS,7,B2C
3615,5514,84,5,GLS,7,B2C
3616,5514,84,5,GLS,7,B2C
3617,5514,84,5,GLS,7,B2C
3618,2668,84,1,PostNL,7,B2C
3619,2668,84,1,PostNL,7,B2C
3620,2668,84,1,PostNL,7,B2C
3621,2668,84,1,PostNL,7,B2C
3622,2668,84,1,PostNL,7,B2C
3623,2668,84,1,PostNL,7,B2C
3624,2668,84,1,PostNL,7,B2C
3625,2668,84,1,PostNL,7,B2C
3626,2668,84,1,PostNL,7,B2C
3627,2668,84,1,PostNL,7,B2C
3628,2668,84,1,PostNL,7,B2C
3629,2668,84,1,PostNL,7,B2C
3630,2668,84,1,PostNL,7,B2C
3631,2668,84,1,PostNL,7,B2C
3632,2668,84,1,PostNL,7,B2C
3633,2668,84,1,PostNL,7,B2C
3634,2668,84,1,PostNL,7,B2C
3635,2668,84,1,PostNL,7,B2C
3636,2668,84,1,PostNL,7,B2C
3637,2668,84,1,PostNL,7,B2C
3638,2668,84,1,PostNL,7,B2C
3639,2668,84,1,PostNL,7,B2C
3640,2668,84,1,PostNL,7,C2C
3641,2668,84,1,PostNL,7,B2C
3642,2668,84,1,PostNL,7,B2C
3643,2668,84,1,PostNL,7,B2C
3644,2668,84,1,PostNL,7,B2C
3645,2668,84,1,PostNL,7,B2C
3646,2668,84,1,PostNL,7,B2C
3647,2668,84,1,PostNL,7,C2C
3648,2668,84,1,PostNL,7,B2C
3650,2668,84,1,PostNL,7,B2C
3651,2668,84,1,PostNL,7,B2C
3652,2668,84,1,PostNL,7,B2C
3653,2668,84,1,PostNL,7,B2C
3654,2668,84,1,PostNL,7,B2C
3655,2668,84,1,PostNL,7,B2C
3656,2668,84,1,PostNL,7,B2C
3657,2668,84,1,PostNL,7,B2C
3658,2668,84,1,PostNL,7,B2C
3659,2668,84,1,PostNL,7,B2C
3660,2668,84,1,PostNL,7,B2C
3661,2668,84,1,PostNL,7,B2C
3662,2668,84,1,PostNL,7,B2C
3663,2668,84,1,PostNL,7,B2C
3665,2668,84,1,PostNL,7,B2C
3666,2668,84,1,PostNL,7,B2C
3667,2668,84,1,PostNL,7,B2C
3668,2668,84,1,PostNL,7,B2C
3669,2668,84,1,PostNL,7,B2C
3670,2668,84,1,PostNL,7,B2C
3671,2668,84,1,PostNL,7,C2C
3672,2668,84,1,PostNL,7,B2C
3673,2668,84,1,PostNL,7,B2C
