Parcel_ID,O_zone,D_zone,CEP,Network,Type,DepotNumber
74401,2668,2359,PostNL,conventional,tour-based,1.0
74402,2668,2359,PostNL,conventional,tour-based,1.0
74403,2668,2359,PostNL,conventional,tour-based,1.0
74404,2668,2359,PostNL,conventional,tour-based,1.0
74405,2668,2359,PostNL,conventional,tour-based,1.0
74407,2668,2359,PostNL,conventional,tour-based,1.0
74408,2668,2359,PostNL,conventional,tour-based,1.0
74409,2668,2359,PostNL,conventional,tour-based,1.0
74410,2668,2359,PostNL,conventional,tour-based,1.0
74413,2668,2359,PostNL,conventional,tour-based,1.0
74414,2668,2359,PostNL,conventional,tour-based,1.0
74417,2668,2359,PostNL,conventional,tour-based,1.0
74418,2668,2359,PostNL,conventional,tour-based,1.0
74419,2668,2359,PostNL,conventional,tour-based,1.0
74420,2668,2359,PostNL,conventional,tour-based,1.0
74421,2668,2359,PostNL,conventional,tour-based,1.0
74424,2668,2359,PostNL,conventional,tour-based,1.0
74425,2668,2359,PostNL,conventional,tour-based,1.0
74426,2668,2359,PostNL,conventional,tour-based,1.0
74427,2668,2359,PostNL,conventional,tour-based,1.0
74428,2668,2359,PostNL,conventional,tour-based,1.0
74430,2668,2359,PostNL,conventional,tour-based,1.0
82535,2526,2668,PostNL,conventional,tour-based,1.0
82572,2527,2668,PostNL,conventional,tour-based,1.0
82587,2598,2662,DHL,conventional,tour-based,10.0
82597,2621,4604,DPD,conventional,tour-based,14.0
82631,2609,2662,DHL,conventional,tour-based,10.0
82653,2622,4604,DPD,conventional,tour-based,14.0
82687,2602,2668,PostNL,conventional,tour-based,1.0
82721,2516,1044,DHL,conventional,tour-based,7.0
82757,2591,4137,FedEx,conventional,tour-based,15.0
82763,2620,2668,PostNL,conventional,tour-based,1.0
82786,2616,3362,UPS,conventional,tour-based,13.0
82863,2584,2668,PostNL,conventional,tour-based,1.0
82880,2513,1008,DHL,conventional,tour-based,9.0
82938,2513,3362,UPS,conventional,tour-based,13.0
82974,2505,4604,DPD,conventional,tour-based,14.0
83019,2526,2668,PostNL,conventional,tour-based,1.0
83030,2534,2668,PostNL,conventional,tour-based,1.0
83034,2599,3362,UPS,conventional,tour-based,13.0
83054,2515,2668,PostNL,conventional,tour-based,1.0
83175,2608,2662,DHL,conventional,tour-based,10.0
83213,2518,2668,PostNL,conventional,tour-based,1.0
83225,2522,2668,PostNL,conventional,tour-based,1.0
83274,2618,1044,DHL,conventional,tour-based,7.0
83289,2615,2662,DHL,conventional,tour-based,10.0
83290,2505,1008,DHL,conventional,tour-based,9.0
83300,2622,1044,DHL,conventional,tour-based,7.0
83323,2535,2668,PostNL,conventional,tour-based,1.0
83368,2623,1044,DHL,conventional,tour-based,7.0
83383,2626,4604,DPD,conventional,tour-based,14.0
83399,2599,2668,PostNL,conventional,tour-based,1.0
83437,2605,1044,DHL,conventional,tour-based,7.0
83475,2584,2668,PostNL,conventional,tour-based,1.0
83478,2589,2668,PostNL,conventional,tour-based,1.0
83497,2528,3362,UPS,conventional,tour-based,13.0
83522,2609,2662,DHL,conventional,tour-based,10.0
83588,2585,2668,PostNL,conventional,tour-based,1.0
83599,2571,2668,PostNL,conventional,tour-based,1.0
83622,2540,1044,DHL,conventional,tour-based,7.0
83690,2514,2668,PostNL,conventional,tour-based,1.0
83744,2521,2668,PostNL,conventional,tour-based,1.0
83773,2550,3362,UPS,conventional,tour-based,13.0
83791,2593,2662,DHL,conventional,tour-based,10.0
83832,2601,5514,GLS,conventional,tour-based,5.0
83883,2591,2668,PostNL,conventional,tour-based,1.0
83896,2582,2668,PostNL,conventional,tour-based,1.0
83908,2591,3362,UPS,conventional,tour-based,13.0
83940,2600,4604,DPD,conventional,tour-based,14.0
83967,2575,2668,PostNL,conventional,tour-based,1.0
83981,2514,3362,UPS,conventional,tour-based,13.0
83997,2514,559,Cycloon,conventional,tour-based,16.0
