zone,naam,1: woningen,2: inwoners,3: inwon0034,4: bbv,5: llp12eo,6: detail,7: industrie,8: rest,9: arbeidspl_totaal,10: gebiedstype,11: intrazonaal,12: vrachtformule,13: autosperhh,14: v_os_auto,15: a_os_auto,16: v_as_auto,17: a_as_auto,18: v_rd_auto,19: a_rd_auto,20: va_mz_os,21: va_mz_as,22: va_mz_rd,23: va_zw_os,24: va_zw_as,25: va_zw_rd,26: inwon0011,27: llp0011
1498,Leidschendam-Voorburg,654,1379.40515,535.3660755,620.4556432,0,7.016,3.006857143,18.04114286,28.064,1,0,1,0.785281951,0,0,0,0,0,0,0,0,0,0,0,0,183.1216035,0
1499,Leidschendam-Voorburg,231,447.7531952,175.3396558,209.2218818,0,0,1.002285714,4.009142857,5.011428571,1,0,1,0.715236667,0,0,0,0,0,0,0,0,0,0,0,0,56.03639862,0
1500,Leidschendam-Voorburg,86,140.2284623,53.75106541,64.99788056,772.352,0,0,164.8034286,164.8034286,1,0,1,0.717541296,0,0,0,0,0,0,0,0,0,0,0,0,17.91769448,0
1501,Leidschendam-Voorburg,496,1018.071796,394.4646164,458.1140221,0,3.006857143,4.009142857,60.13714286,67.15314286,1,0,1,0.784600794,0,0,0,0,0,0,0,0,0,0,0,0,135.2927495,0
1502,Leidschendam-Voorburg,142.4285714,294.4802042,106.2843944,135.7931501,299.1605714,30.06857143,1.998079779,42.37257143,74.43922264,1,0,1,1.158590495,0,0,0,0,0,0,0,0,0,0,0,0,38.09959593,0
1503,Leidschendam-Voorburg,448,939.9542487,339.0786397,433.2181951,0,4.009142857,7.016,27.06171429,38.08685714,1,0,1,1.15970132,0,0,0,0,0,0,0,0,0,0,0,0,121.9234051,0
1504,Leidschendam-Voorburg,357,793.4367562,285.7457017,365.9662849,0,12.02742857,3.006857143,52.11885714,67.15314286,1,0,1,1.159788443,0,0,0,0,0,0,0,0,0,0,0,0,102.8094992,0
1505,Leidschendam-Voorburg,236,539.3279397,194.2072426,248.7616257,0,0,8.018285714,133.7325714,141.7508571,1,0,1,1.15977663,0,0,0,0,0,0,0,0,0,0,0,0,69.66118152,810.9308571
1506,Leidschendam-Voorburg,239,523.5585007,188.6420804,241.3711863,0,3.006857143,6.013714286,19.04342857,28.064,1,0,1,1.15771206,0,0,0,0,0,0,0,0,0,0,0,0,67.9789084,0
1507,Leidschendam-Voorburg,215,485.1425843,174.8776635,223.7804157,0,8.018285714,14.032,19.04342857,41.09371429,1,0,1,1.157324671,0,0,0,0,0,0,0,0,0,0,0,0,63.0085219,0
1508,Leidschendam-Voorburg,286,522.503956,189.1688255,240.4447789,0,3.006857143,41.09371429,375.1382857,419.2388571,1,0,1,1.158862375,0,0,0,0,0,0,0,0,0,0,0,0,67.90901053,0
1509,Leidschendam-Voorburg,640,1242.567294,479.6225466,559.8015032,0,119.7005714,12.02742857,18.04114286,149.7691429,1,0,1,0.785353288,0,0,0,0,0,0,0,0,0,0,0,0,164.6864971,161.7891429
1510,Leidschendam-Voorburg,162,351.0217213,136.6241,157.6305591,0,0,7.016,5.011428571,12.02742857,1,0,1,0.786409258,0,0,0,0,0,0,0,0,0,0,0,0,46.72868029,0
1511,Leidschendam-Voorburg,152,327.7293752,127.6032119,147.5510713,0,2.004571429,3.006857143,21.048,26.05942857,1,0,1,0.78576254,0,0,0,0,0,0,0,0,0,0,0,0,43.47911449,0
1512,Leidschendam-Voorburg,415,843.8466494,326.5811379,379.9415997,0,3.006857143,1.002285714,4.009142857,8.018285714,1,0,1,0.784247817,0,0,0,0,0,0,0,0,0,0,0,0,112.1426951,0
1513,Leidschendam-Voorburg,75,159.4783101,51.58523146,67.66758687,0,0,2.004571429,10.02285714,12.02742857,1,0,1,1.008569873,0,0,0,0,0,0,0,0,0,0,0,0,18.80031495,0
1514,Leidschendam-Voorburg,248,459.1073264,152.2323082,197.3427253,0,2.004571429,1.002285714,30.06857143,33.07542857,1,0,1,1.007339127,0,0,0,0,0,0,0,0,0,0,0,0,54.78923191,239.2097143
1515,Leidschendam-Voorburg,223,476.0907469,153.8943739,201.5011488,0,5.011428571,3.006857143,10.02285714,18.04114286,1,0,1,1.008688893,0,0,0,0,0,0,0,0,0,0,0,0,55.6653174,0
1516,Leidschendam-Voorburg,136,294.83305,94.99836257,124.8238909,0,3.006857143,1.002285714,6.013714286,10.02285714,1,0,1,1.00993597,0,0,0,0,0,0,0,0,0,0,0,0,34.16552349,0
1517,Leidschendam-Voorburg,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1518,Leidschendam-Voorburg,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1519,Leidschendam-Voorburg,37.71428571,79.44711326,37.60339562,35.55775019,0,22.05028571,5.142857143,1.991588129,29.18473099,1,0,1,0.76909485,0,0,0,0,0,0,0,0,0,0,0,0,7.599636438,0
1520,Leidschendam-Voorburg,122.6666667,293.2482668,136.1062839,131.5441015,0,0,0.996226841,1.992453683,2.988680524,1,0,1,0.801768814,0,0,0,0,0,0,0,0,0,0,0,0,28.81208966,0
1521,Leidschendam-Voorburg,5,45.71760163,18.86758686,20.2540296,0,0,0,246.4171429,246.4171429,1,0,1,0.796239374,0,0,0,0,0,0,0,0,0,0,0,0,6.339068616,0
1522,Leidschendam-Voorburg,145,316.9533043,123.3028761,142.5097156,0,4.009142857,6.013714286,263.456,273.4788571,1,0,1,0.782511109,0,0,0,0,0,0,0,0,0,0,0,0,41.975847,0
1551,Zoetermeer,7,16.20261174,5.862727358,7.803352617,0,0,0,6.013714286,6.013714286,1,0,1,1.137484819,0,0,0,0,0,0,0,0,0,0,0,0,2.075084591,0
1552,Zoetermeer,0,0,0,0,0,0,5.011428571,10.02285714,15.03428571,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1553,Zoetermeer,252,599.5797369,223.4867563,286.4921228,0,5.011428571,3.006857143,54.12342857,62.14171429,1,0,1,1.16513202,0,0,0,0,0,0,0,0,0,0,0,0,75.13161672,0
1554,Zoetermeer,0,0,0,0,0,1.002285714,0,10.02285714,11.02514286,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1555,Zoetermeer,143,317.588048,119.2773487,152.37053,0,3.006857143,4.009142857,17.03885714,24.05485714,1,0,1,1.162342442,0,0,0,0,0,0,0,0,0,0,0,0,40.30938114,0
1556,Zoetermeer,151,356.921645,132.9572004,170.6559942,0,2.004571429,3.006857143,14.032,19.04342857,1,0,1,1.166675241,0,0,0,0,0,0,0,0,0,0,0,0,44.70131455,331.5188571
1557,Zoetermeer,121,261.7063703,99.01489944,125.3355034,0,0,0,6.013714286,6.013714286,1,0,1,1.168037098,0,0,0,0,0,0,0,0,0,0,0,0,33.05299283,0
1558,Zoetermeer,326,735.4155099,276.0968129,352.0255239,0,22.05028571,3.006857143,95.64571429,120.7028571,1,0,1,1.166270862,0,0,0,0,0,0,0,0,0,0,0,0,92.72128648,0
1559,Zoetermeer,404.1428571,845.8361659,326.2545695,407.5038845,0,36.08228571,2.967820364,27,66.05010608,1,0,1,1.164528767,0,0,0,0,0,0,0,0,0,0,0,0,109.0599936,0
1560,Zoetermeer,194,415.1254437,157.093546,199.2439358,1619.574857,2.004571429,6.013714286,171.8194286,179.8377143,1,0,1,1.164602692,0,0,0,0,0,0,0,0,0,0,0,0,52.61152806,0
1561,Zoetermeer,215,503.5904218,187.9674423,241.0825651,0,3.006857143,2.004571429,19.04342857,24.05485714,1,0,1,1.166583268,0,0,0,0,0,0,0,0,0,0,0,0,63.12249612,0
1562,Zoetermeer,267,574.9730886,217.3150497,275.7237968,0,8.018285714,3.006857143,12.02742857,23.05257143,1,0,1,1.166773988,0,0,0,0,0,0,0,0,0,0,0,0,73.02720615,0
1563,Zoetermeer,239,574.8769273,253.4355688,292.0818149,0,1.002285714,1.002285714,12.02742857,14.032,1,0,1,1.066094559,0,0,0,0,0,0,0,0,0,0,0,0,81.01258207,0
1564,Zoetermeer,96,220.8603079,97.30107724,111.854142,0,8.018285714,0,8.018285714,16.03657143,1,0,1,1.067873118,0,0,0,0,0,0,0,0,0,0,0,0,31.2746295,0
1565,Zoetermeer,249,592.329638,238.606812,300.045788,0,6.013714286,5.011428571,29.06628571,40.09142857,1,0,1,1.24712191,0,0,0,0,0,0,0,0,0,0,0,0,75.89535597,0
1566,Zoetermeer,106,227.1701614,91.90089184,114.675258,0,1.002285714,2.004571429,22.05028571,25.05714286,1,0,1,1.248818829,0,0,0,0,0,0,0,0,0,0,0,0,29.1574034,0
1567,Zoetermeer,71,153.0142456,61.73011219,77.37278063,0,0,1.002285714,34.07771429,35.08,1,0,1,1.247628596,0,0,0,0,0,0,0,0,0,0,0,0,19.6391233,0
1568,Zoetermeer,74,181.2643445,73.18148514,92.10482971,0,2.004571429,7.016,9.020571429,18.04114286,1,0,1,1.250849016,0,0,0,0,0,0,0,0,0,0,0,0,23.16109833,0
1569,Zoetermeer,172,425.243766,171.116811,215.9231949,0,12.02742857,4.009142857,23.05257143,39.08914286,1,0,1,1.244124021,0,0,0,0,0,0,0,0,0,0,0,0,54.35513975,0
1570,Zoetermeer,94,223.8840515,90.23825718,113.6042045,0,1.002285714,0,6.013714286,7.016,1,0,1,1.249418166,0,0,0,0,0,0,0,0,0,0,0,0,28.783789,0
1571,Zoetermeer,85,190.1337548,76.88413833,95.97948586,0,1.002285714,1.002285714,4.009142857,6.013714286,1,0,1,1.241196671,0,0,0,0,0,0,0,0,0,0,0,0,24.64643534,0
1572,Zoetermeer,158,350.8385425,141.8199277,177.1736325,0,3.006857143,2.004571429,15.03428571,20.04571429,1,0,1,1.247273702,0,0,0,0,0,0,0,0,0,0,0,0,45.06211343,0
1573,Zoetermeer,74,169.2643445,68.46719942,85.67625828,0,0,1.002285714,24.05485714,25.05714286,1,0,1,1.250849016,0,0,0,0,0,0,0,0,0,0,0,0,21.87538405,226.3062857
1574,Zoetermeer,191,447.7324876,180.3564587,226.9404582,0,4.009142857,4.009142857,6.013714286,14.032,1,0,1,1.245426769,0,0,0,0,0,0,0,0,0,0,0,0,57.6609816,0
1575,Zoetermeer,225,468.7574181,189.8529712,236.1893954,0,0,5.011428571,4.009142857,9.020571429,1,0,1,1.243018133,0,0,0,0,0,0,0,0,0,0,0,0,60.5766986,0
1576,Zoetermeer,263,584.4491471,236.1894095,295.5096361,0,3.006857143,11.02514286,9.020571429,23.05257143,1,0,1,1.245070123,0,0,0,0,0,0,0,0,0,0,0,0,75.33123944,0
1577,Zoetermeer,134,327.552037,132.066087,166.0315256,0,0,0,9.020571429,9.020571429,1,0,1,1.247837824,0,0,0,0,0,0,0,0,0,0,0,0,41.74345605,0
1578,Zoetermeer,201,445.4709126,180.0991305,225.0472884,0,13.02971429,7.016,32.07314286,52.11885714,1,0,1,1.242886087,0,0,0,0,0,0,0,0,0,0,0,0,57.25804122,0
1579,Zoetermeer,127,322.4922824,129.6319311,163.7996016,0,0,1.002285714,12.02742857,13.02971429,1,0,1,1.246083272,0,0,0,0,0,0,0,0,0,0,0,0,40.95408575,0
1580,Zoetermeer,228,512.4360885,206.8757727,259.0643016,0,2.004571429,2.004571429,9.020571429,13.02971429,1,0,1,1.244124021,0,0,0,0,0,0,0,0,0,0,0,0,65.81295934,0
1581,Zoetermeer,209,454.3759382,183.9218393,229.6184669,0,5.011428571,5.011428571,15.03428571,25.05714286,1,0,1,1.242933472,0,0,0,0,0,0,0,0,0,0,0,0,58.64997463,0
1582,Zoetermeer,142,287.5999198,116.6030815,144.8884184,0,172.8217143,8.018285714,94.64342857,275.4834286,1,0,1,1.247628596,0,0,0,0,0,0,0,0,0,0,0,0,37.13538946,498.2708571
1583,Zoetermeer,144,354.0047476,142.5230444,179.5669273,0,4.009142857,4.009142857,8.018285714,16.03657143,1,0,1,1.244124021,0,0,0,0,0,0,0,0,0,0,0,0,45.19765853,0
1584,Zoetermeer,123,279.2540552,122.7920052,141.5854409,0,4.009142857,0,7.016,11.02514286,1,0,1,1.068125989,0,0,0,0,0,0,0,0,0,0,0,0,39.40097619,0
1585,Zoetermeer,206,488.6972679,215.3276092,248.3149893,0,3.006857143,3.006857143,20.04571429,26.05942857,1,0,1,1.067772461,0,0,0,0,0,0,0,0,0,0,0,0,68.84228532,0
1586,Zoetermeer,93,226.8959233,99.99256144,115.5506644,0,6.013714286,1.002285714,4.009142857,11.02514286,1,0,1,1.070214212,0,0,0,0,0,0,0,0,0,0,0,0,32.03836875,0
1587,Zoetermeer,175,382.7795792,167.9967554,193.7981011,0,2.004571429,1.002285714,7.016,10.02285714,1,0,1,1.063548306,0,0,0,0,0,0,0,0,0,0,0,0,53.5914005,0
1588,Zoetermeer,296,680.9145209,299.5830834,345.2764617,0,2.004571429,7.016,43.09828571,52.11885714,1,0,1,1.065911661,0,0,0,0,0,0,0,0,0,0,0,0,96.07296476,190.5737143
1589,Zoetermeer,252,558.8654512,245.3438992,283.0635514,0,4.009142857,2.004571429,63.144,69.15771429,1,0,1,1.066392018,0,0,0,0,0,0,0,0,0,0,0,0,78.56018814,0
1590,Zoetermeer,245,553.8056966,243.3383147,280.8316273,0,3.006857143,5.011428571,25.05714286,33.07542857,1,0,1,1.064360795,0,0,0,0,0,0,0,0,0,0,0,0,77.77081784,0
1591,Zoetermeer,204,449.29244,197.121932,227.3507661,0,5.011428571,1.002285714,16.03657143,22.05028571,1,0,1,1.063604065,0,0,0,0,0,0,0,0,0,0,0,0,63.35144482,0
1592,Zoetermeer,119,265.5872567,116.3806508,134.3712802,0,84.62057143,4.009142857,40.09142857,128.7211429,1,0,1,1.062210089,0,0,0,0,0,0,0,0,0,0,0,0,37.4192952,0
1593,Zoetermeer,172,421.8151946,186.116811,214.6374806,0,4.009142857,3.006857143,3.006857143,10.02285714,1,0,1,1.064738697,0,0,0,0,0,0,0,0,0,0,0,0,59.4979969,0
1594,Zoetermeer,363,837.404825,359.1875555,425.2922245,0,9.020571429,5.011428571,31.07085714,45.10285714,1,0,1,1.132392773,0,0,0,0,0,0,0,0,0,0,0,0,115.4446928,0
1595,Zoetermeer,263,672.30629,270.0465524,341.7953504,0,4.009142857,3.006857143,30.06857143,37.08457143,1,0,1,1.245070123,0,0,0,0,0,0,0,0,0,0,0,0,85.61695373,0
1596,Zoetermeer,149,368.0882458,148.1800946,186.9774853,0,4.009142857,3.006857143,15.03428571,22.05028571,1,0,1,1.242454056,0,0,0,0,0,0,0,0,0,0,0,0,46.92475977,0
1597,Zoetermeer,58,124.8828646,50.5360675,63.24818699,0,0,0,4.009142857,4.009142857,1,0,1,1.252704187,0,0,0,0,0,0,0,0,0,0,0,0,16.09151723,0
1598,Zoetermeer,114,281.9323299,113.2950292,143.2464365,0,2.004571429,2.004571429,9.020571429,13.02971429,1,0,1,1.248489369,0,0,0,0,0,0,0,0,0,0,0,0,36.12076538,0
1599,Zoetermeer,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600,Zoetermeer,111.7142857,262.1954875,107.3457533,130.9952487,0,2.967820364,2.967820364,17.80692218,23.74256291,1,0,1,1.252704187,0,0,0,0,0,0,0,0,0,0,0,0,34.58959194,0
1601,Zoetermeer,10.57142857,28.15512457,13.13122462,13.73179901,0,0,3.957093818,0.989273455,4.946367273,1,0,1,1.19435906,0,0,0,0,0,0,0,0,0,0,0,0,4.485337011,0
1602,Zoetermeer,0,0,0,0,0,0,0,13.84982836,13.84982836,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1603,Zoetermeer,82,211.1693702,97.1470511,104.3902939,0,5.011428571,2.004571429,11.02514286,18.04114286,1,0,1,1.213779533,0,0,0,0,0,0,0,0,0,0,0,0,34.83874603,0
1604,Zoetermeer,200,509.3399272,234.4248633,251.8508911,0,3.006857143,2.004571429,22.05028571,27.06171429,1,0,1,1.214265045,0,0,0,0,0,0,0,0,0,0,0,0,83.65547812,0
1605,Zoetermeer,217,497.1381067,226.3159767,245.3325026,0,1.002285714,3.006857143,19.04342857,23.05257143,1,0,1,1.210870937,0,0,0,0,0,0,0,0,0,0,0,0,80.18476519,0
1606,Zoetermeer,191,483.3039162,222.3564587,238.9404582,0,80.61142857,2.004571429,19.04342857,101.6594286,1,0,1,1.214160825,0,0,0,0,0,0,0,0,0,0,0,0,79.51812446,0
1607,Zoetermeer,132,343.4329234,158.4318384,169.9244453,0,5.011428571,9.020571429,9.020571429,23.05257143,1,0,1,1.213963439,0,0,0,0,0,0,0,0,0,0,0,0,56.82404413,0
1608,Zoetermeer,317,784.3794989,360.0284083,387.5436624,0,2.004571429,7.016,37.08457143,46.10514286,1,0,1,1.211941633,0,0,0,0,0,0,0,0,0,0,0,0,128.4410757,0
1609,Zoetermeer,114,252.7894728,114.5807435,124.8178651,0,1.002285714,3.006857143,9.020571429,13.02971429,1,0,1,1.213566589,0,0,0,0,0,0,0,0,0,0,0,0,40.40647967,0
1610,Zoetermeer,134,306.9806084,140.6375156,150.1743828,0,2.004571429,2.004571429,14.032,18.04114286,1,0,1,1.166134157,0,0,0,0,0,0,0,0,0,0,0,0,50.74345605,0
1611,Zoetermeer,159,359.3980993,164.2084806,175.6557441,0,0,0,4.009142857,4.009142857,1,0,1,1.164312292,0,0,0,0,0,0,0,0,0,0,0,0,58.95039082,0
1612,Zoetermeer,138.5142857,308.7794204,128.8137915,151.4924229,0,0.991875907,0,2.97562772,3.967503626,1,0,1,0.602819205,0,0,0,0,0,0,0,0,0,0,0,0,42.17558234,0
1613,Zoetermeer,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1614,Zoetermeer,84.71428571,192.552037,82.35180127,94.46009704,0,0,0,0.989273455,0.989273455,1,0,1,1.152451725,0,0,0,0,0,0,0,0,0,0,0,0,27.60059891,0
1615,Zoetermeer,0,0,0,0,0,0,0,24.05485714,24.05485714,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1616,Zoetermeer,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1617,Zoetermeer,154,299.8860297,134.5514305,146.8166147,0,0,2.004571429,1.002285714,3.006857143,1,0,1,1.163336747,0,0,0,0,0,0,0,0,0,0,0,0,47.79471815,0
1618,Zoetermeer,57,153.6090221,71.4332289,75.05178968,0,2.004571429,1.002285714,8.018285714,11.02514286,1,0,1,1.169913115,0,0,0,0,0,0,0,0,0,0,0,0,26.20323984,0
1619,Zoetermeer,61,161.2758207,74.84458331,78.83737893,0,7.016,0,6.013714286,13.02971429,1,0,1,1.158463023,0,0,0,0,0,0,0,0,0,0,0,0,27.32777797,0
1620,Zoetermeer,30,79.35813194,36.94230092,38.89191938,0,2.004571429,1.002285714,6.013714286,9.020571429,1,0,1,1.16118242,0,0,0,0,0,0,0,0,0,0,0,0,13.36260743,0
1621,Zoetermeer,75,201.3953298,93.85575231,98.30122702,0,0,4.009142857,9.020571429,13.02971429,1,0,1,1.167817748,0,0,0,0,0,0,0,0,0,0,0,0,34.47794715,0
1622,Zoetermeer,48,114.2872968,52.50768148,55.71278529,0,3.006857143,0,3.006857143,6.013714286,1,0,1,1.16118242,0,0,0,0,0,0,0,0,0,0,0,0,19.06588618,0
1623,Zoetermeer,61,162.1329635,75.27315474,79.26595036,0,1.002285714,2.004571429,8.018285714,11.02514286,1,0,1,1.158463023,0,0,0,0,0,0,0,0,0,0,0,0,27.7563494,0
1624,Zoetermeer,20,54.19113558,25.19962919,26.64223197,0,0,2.004571429,8.018285714,10.02285714,1,0,1,1.1445941,0,0,0,0,0,0,0,0,0,0,0,0,9.051262098,0
1625,Zoetermeer,55,139.4899086,64.37040884,68.23042363,0,0,0,2.004571429,2.004571429,1,0,1,1.158166362,0,0,0,0,0,0,0,0,0,0,0,0,23.71239934,0
1626,Zoetermeer,39,105.394143,49.01070549,51.37378091,0,1.002285714,3.006857143,4.009142857,8.018285714,1,0,1,1.173942666,0,0,0,0,0,0,0,0,0,0,0,0,17.92853252,0
1627,Zoetermeer,49,126.7039965,58.61052008,61.90918261,0,5.011428571,0,16.03657143,21.048,1,0,1,1.157797048,0,0,0,0,0,0,0,0,0,0,0,0,21.382735,0
1628,Zoetermeer,69,186.4665606,86.81014927,91.12284315,0,0,3.006857143,10.02285714,13.02971429,1,0,1,1.168394733,0,0,0,0,0,0,0,0,0,0,0,0,31.71971138,0
1629,Zoetermeer,70,172.3118317,79.62727358,84.03352617,0,0,1.002285714,11.02514286,12.02742857,1,0,1,1.16592194,0,0,0,0,0,0,0,0,0,0,0,0,28.89370306,0
1630,Zoetermeer,238,524.3173705,238.7613016,256.313989,0,0,2.004571429,9.020571429,11.02514286,1,0,1,1.162576396,0,0,0,0,0,0,0,0,0,0,0,0,85.98144753,0
1631,Zoetermeer,144,374.5761762,172.5230444,185.1383559,0,3.006857143,2.004571429,10.02285714,15.03428571,1,0,1,1.209565021,0,0,0,0,0,0,0,0,0,0,0,0,61.91194425,0
1632,Zoetermeer,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1633,Zoetermeer,175,365.636722,165.4253268,178.7981011,0,147.7645714,1.002285714,8.018285714,156.7851429,1,0,1,1.16592194,0,0,0,0,0,0,0,0,0,0,0,0,59.16282907,0
1634,Zoetermeer,187,388.6371177,176.0879615,190.1548689,0,191.8651429,0,95.64571429,287.5108571,1,0,1,1.1656178,0,0,0,0,0,0,0,0,0,0,0,0,62.53644347,0
1635,Zoetermeer,261,518.4728907,232.1265895,255.68827,0,47.10742857,5.011428571,55.12571429,107.2445714,1,0,1,1.212663414,0,0,0,0,0,0,0,0,0,0,0,0,81.41182752,0
1636,Zoetermeer,0,0,0,0,0,11.02514286,2.004571429,15.03428571,28.064,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1637,Zoetermeer,277,616.8543706,280.0577214,304.6877699,0,0,5.011428571,20.04571429,25.05714286,1,0,1,1.210887495,0,0,0,0,0,0,0,0,0,0,0,0,99.19569434,0
1638,Zoetermeer,104,282.4796193,130.6952146,139.5681777,0,2.004571429,0,22.05028571,24.05485714,1,0,1,1.215413467,0,0,0,0,0,0,0,0,0,0,0,0,46.80942005,0
1639,Zoetermeer,82,202.5979416,92.86133681,100.1045796,0,1.002285714,4.009142857,99.65485714,104.6662857,1,0,1,1.213779533,0,0,0,0,0,0,0,0,0,0,0,0,33.12446031,223.3285714
1640,Zoetermeer,125,310.0874545,142.2833967,153.1210927,0,2.004571429,2.004571429,46.10514286,50.11428571,1,0,1,1.210283848,0,0,0,0,0,0,0,0,0,0,0,0,50.89181668,493.308
1641,Zoetermeer,128,326.3375534,150.3061982,161.4245703,0,0,5.011428571,7.016,12.02742857,1,0,1,1.213020921,0,0,0,0,0,0,0,0,0,0,0,0,53.55664885,0
1642,Zoetermeer,124,316.5278977,145.6091295,156.3532668,0,1.002285714,1.002285714,6.013714286,8.018285714,1,0,1,1.212017595,0,0,0,0,0,0,0,0,0,0,0,0,52.00353929,0
1643,Zoetermeer,50.42857143,101.7993664,45.30758877,50.26620043,0,0.995779584,1.991559169,11.94935501,14.93669377,1,0,1,1.207065008,0,0,0,0,0,0,0,0,0,0,0,0,15.65013027,0
1644,Zoetermeer,49.42857143,99.66838108,44.34760732,49.21266026,0,0,0,1.991559169,1.991559169,1,0,1,1.211668612,0,0,0,0,0,0,0,0,0,0,0,0,15.4761386,0
1645,Zoetermeer,59,115.406806,51.37599334,56.74806196,0,1.991559169,0,11.94935501,13.94091418,1,0,1,1.21245541,0,0,0,0,0,0,0,0,0,0,0,0,17.64462679,0
1646,Zoetermeer,428,1046.204587,479.4434932,516.9151927,0,17.03885714,14.032,21.048,52.11885714,1,0,1,1.211567505,0,0,0,0,0,0,0,0,0,0,0,0,170.8970089,0
1647,Zoetermeer,291,730.2595941,335.4974618,361.0087608,0,13.02971429,8.018285714,23.05257143,44.10057143,1,0,1,1.210776367,0,0,0,0,0,0,0,0,0,0,0,0,120.0601492,0
1648,Zoetermeer,459,1079.693704,492.9172041,533.2892237,0,11.02514286,10.02285714,49.112,70.16,1,0,1,1.212140005,0,0,0,0,0,0,0,0,0,0,0,0,175.0050366,0
1649,Zoetermeer,0,0,0,0,0,24.05485714,30.14306878,151.7737143,205.9716402,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650,Zoetermeer,0,0,0,0,0,0,10.09263647,78.60685714,88.69949361,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,Zoetermeer,127,320.3494252,147.2033596,158.228173,0,3.006857143,3.006857143,8.018285714,14.032,1,0,1,1.214735265,0,0,0,0,0,0,0,0,0,0,0,0,52.52551432,0
1652,Zoetermeer,209,505.3759382,197.2075536,252.3327526,0,4.009142857,6.013714286,29.06628571,39.08914286,1,0,1,1.128640739,0,0,0,0,0,0,0,0,0,0,0,0,59.93568892,0
1653,Zoetermeer,100,246.9556779,96.42671736,123.354017,0,1.002285714,8.018285714,12.02742857,21.048,1,0,1,1.124688115,0,0,0,0,0,0,0,0,0,0,0,0,28.9705962,0
1654,Zoetermeer,49,128.4182822,55.18194865,65.76632546,0,7.016,0,20.04571429,27.06171429,1,0,1,1.137484819,0,0,0,0,0,0,0,0,0,0,0,0,17.52559214,0
1655,Zoetermeer,109,213.4202603,90.92369336,107.5501642,0,2.004571429,1.002285714,4.009142857,7.016,1,0,1,1.132266999,0,0,0,0,0,0,0,0,0,0,0,0,29.250807,0
1656,Zoetermeer,297,671.4740776,287.685922,340.7585733,0,3.006857143,4.009142857,12.02742857,19.04342857,1,0,1,1.132697425,0,0,0,0,0,0,0,0,0,0,0,0,92.38981358,0
1657,Zoetermeer,49.28571429,115.8947364,45.71894318,57.48036111,0,0,26.41210272,2.980832623,29.39293534,1,0,1,1.122901681,0,0,0,0,0,0,0,0,0,0,0,0,14.20323984,0
1658,Zoetermeer,207,465.542539,199.5733049,236.0828152,0,26.05942857,3.006857143,42.096,71.16228571,1,0,1,1.129929063,0,0,0,0,0,0,0,0,0,0,0,0,64.30199128,0
1659,Zoetermeer,162,323.7910553,138.3741393,163.3877932,0,0,1.002285714,64.57485714,65.57714286,1,0,1,1.130463308,0,0,0,0,0,0,0,0,0,0,0,0,44.47236585,0
1660,Zoetermeer,122,275.8373556,118.4034523,140.1033293,0,3.006857143,4.009142857,7.016,14.032,1,0,1,1.133988452,0,0,0,0,0,0,0,0,0,0,0,0,37.94127022,0
1661,Zoetermeer,361,813.4285686,348.696164,412.8994299,0,13.02971429,6.013714286,62.14171429,81.18514286,1,0,1,1.130395233,0,0,0,0,0,0,0,0,0,0,0,0,112.0967094,0
1662,Zoetermeer,45,108.3229122,46.6277371,55.12359336,0,2.004571429,1.002285714,24.05485714,27.06171429,1,0,1,1.128005779,0,0,0,0,0,0,0,0,0,0,0,0,15.11533972,0
1663,Zoetermeer,0,0,0,0,0,79.60914286,0,38.08685714,117.696,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1664,Zoetermeer,0,0,0,0,0,1.002285714,12.02742857,20.04571429,33.07542857,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1665,Zoetermeer,17,39.65532238,15.46254195,19.6244686,0,8.018285714,180.84,94.64342857,283.5017143,1,0,1,1.112393243,0,0,0,0,0,0,0,0,0,0,0,0,4.672144212,0
1666,Zoetermeer,5,8.512069609,3.514193011,4.410557992,0,2.004571429,430.264,79.60914286,511.8777143,1,0,1,1.19435906,0,0,0,0,0,0,0,0,0,0,0,0,0.869958382,0
